GEO_ID,NAME,B01003_001E,B01003_001M
8600000US26237,ZCTA5 26237,461,213
8600000US26238,ZCTA5 26238,784,285
8600000US26241,ZCTA5 26241,13352,791
8600000US26250,ZCTA5 26250,5972,657
8600000US26253,ZCTA5 26253,3790,475
8600000US26254,ZCTA5 26254,157,77
8600000US26257,ZCTA5 26257,1110,385
8600000US26259,ZCTA5 26259,33,54
8600000US26260,ZCTA5 26260,1546,205
8600000US26261,ZCTA5 26261,2855,449
8600000US26263,ZCTA5 26263,123,82
8600000US26264,ZCTA5 26264,590,132
8600000US26266,ZCTA5 26266,88,120
8600000US26267,ZCTA5 26267,608,375
8600000US26268,ZCTA5 26268,52,70
8600000US26269,ZCTA5 26269,894,212
8600000US26270,ZCTA5 26270,341,162
8600000US26271,ZCTA5 26271,502,141
8600000US26273,ZCTA5 26273,1841,373
8600000US26275,ZCTA5 26275,483,133
8600000US26276,ZCTA5 26276,891,626
8600000US26278,ZCTA5 26278,548,213
8600000US26280,ZCTA5 26280,1714,422
8600000US26282,ZCTA5 26282,93,86
8600000US26283,ZCTA5 26283,1794,466
8600000US26285,ZCTA5 26285,240,101
8600000US26287,ZCTA5 26287,3186,248
8600000US26288,ZCTA5 26288,3456,391
8600000US26291,ZCTA5 26291,147,97
8600000US26292,ZCTA5 26292,586,134
8600000US26293,ZCTA5 26293,663,361
8600000US26294,ZCTA5 26294,940,268
8600000US26296,ZCTA5 26296,82,109
8600000US26298,ZCTA5 26298,93,58
8600000US26301,ZCTA5 26301,28652,1006
8600000US26320,ZCTA5 26320,522,153
8600000US26321,ZCTA5 26321,156,68
8600000US26323,ZCTA5 26323,509,179
8600000US26325,ZCTA5 26325,240,108
8600000US26327,ZCTA5 26327,120,109
8600000US26330,ZCTA5 26330,14870,848
8600000US26335,ZCTA5 26335,1751,424
8600000US26337,ZCTA5 26337,1313,332
8600000US26338,ZCTA5 26338,824,272
8600000US26339,ZCTA5 26339,173,129
8600000US26342,ZCTA5 26342,194,109
8600000US26343,ZCTA5 26343,421,243
8600000US26346,ZCTA5 26346,717,185
8600000US26347,ZCTA5 26347,2341,456
8600000US26348,ZCTA5 26348,318,227
8600000US26349,ZCTA5 26349,191,194
8600000US26351,ZCTA5 26351,4842,369
8600000US26354,ZCTA5 26354,10927,573
8600000US26361,ZCTA5 26361,97,129
8600000US26362,ZCTA5 26362,3301,348
8600000US26366,ZCTA5 26366,56,71
8600000US26369,ZCTA5 26369,531,230
8600000US26372,ZCTA5 26372,618,248
8600000US26374,ZCTA5 26374,1613,443
8600000US26376,ZCTA5 26376,467,305
8600000US26377,ZCTA5 26377,866,244
8600000US26378,ZCTA5 26378,4112,516
8600000US26384,ZCTA5 26384,589,247
8600000US26385,ZCTA5 26385,3879,486
8600000US26386,ZCTA5 26386,3037,637
8600000US26404,ZCTA5 26404,541,297
8600000US26405,ZCTA5 26405,1202,381
8600000US26408,ZCTA5 26408,2651,617
8600000US26410,ZCTA5 26410,926,245
8600000US26411,ZCTA5 26411,544,275
8600000US26412,ZCTA5 26412,318,137
8600000US26415,ZCTA5 26415,3911,489
8600000US26416,ZCTA5 26416,7597,600
8600000US26419,ZCTA5 26419,974,303
8600000US26421,ZCTA5 26421,158,117
8600000US26422,ZCTA5 26422,481,205
8600000US26424,ZCTA5 26424,139,103
8600000US26425,ZCTA5 26425,924,215
8600000US26426,ZCTA5 26426,7678,752
8600000US26430,ZCTA5 26430,338,148
8600000US26431,ZCTA5 26431,5835,827
8600000US26435,ZCTA5 26435,58,42
8600000US26436,ZCTA5 26436,211,129
8600000US26437,ZCTA5 26437,682,306
8600000US26438,ZCTA5 26438,41,41
8600000US26440,ZCTA5 26440,1187,349
8600000US26443,ZCTA5 26443,537,317
8600000US26444,ZCTA5 26444,3762,533
8600000US26447,ZCTA5 26447,1118,304
8600000US26448,ZCTA5 26448,1412,322
8600000US26451,ZCTA5 26451,644,157
8600000US26452,ZCTA5 26452,9464,554
8600000US26456,ZCTA5 26456,3663,554
8600000US26501,ZCTA5 26501,21870,1280
8600000US26505,ZCTA5 26505,39487,1730
8600000US26508,ZCTA5 26508,34453,1452
8600000US26519,ZCTA5 26519,2131,418
8600000US26520,ZCTA5 26520,825,345
8600000US26521,ZCTA5 26521,197,111
8600000US26525,ZCTA5 26525,6954,605
8600000US26534,ZCTA5 26534,2876,140
8600000US26537,ZCTA5 26537,5607,419
8600000US26541,ZCTA5 26541,2761,702
8600000US26542,ZCTA5 26542,2370,476
8600000US26543,ZCTA5 26543,170,210
8600000US26547,ZCTA5 26547,3058,538
8600000US26554,ZCTA5 26554,41939,1001
8600000US26559,ZCTA5 26559,1232,283
8600000US26560,ZCTA5 26560,105,84
8600000US26562,ZCTA5 26562,374,177
8600000US26563,ZCTA5 26563,306,107
8600000US26568,ZCTA5 26568,580,258
8600000US26570,ZCTA5 26570,3591,613
8600000US26571,ZCTA5 26571,2094,410
8600000US26572,ZCTA5 26572,138,146
8600000US26574,ZCTA5 26574,594,196
8600000US26575,ZCTA5 26575,767,251
8600000US26576,ZCTA5 26576,886,336
8600000US26581,ZCTA5 26581,883,263
8600000US26582,ZCTA5 26582,4171,475
8600000US26585,ZCTA5 26585,386,196
8600000US26586,ZCTA5 26586,253,268
8600000US26587,ZCTA5 26587,411,161
8600000US26588,ZCTA5 26588,2784,482
8600000US26590,ZCTA5 26590,648,286
8600000US26591,ZCTA5 26591,1609,556
8600000US26601,ZCTA5 26601,4488,560
8600000US26610,ZCTA5 26610,851,254
8600000US26611,ZCTA5 26611,177,159
8600000US26615,ZCTA5 26615,237,236
8600000US26617,ZCTA5 26617,87,71
8600000US26619,ZCTA5 26619,467,288
8600000US26621,ZCTA5 26621,840,283
8600000US26623,ZCTA5 26623,1168,506
8600000US26624,ZCTA5 26624,3137,543
8600000US26627,ZCTA5 26627,266,192
8600000US26629,ZCTA5 26629,239,168
8600000US26631,ZCTA5 26631,71,74
8600000US26636,ZCTA5 26636,501,256
8600000US26638,ZCTA5 26638,174,125
8600000US26651,ZCTA5 26651,9134,752
8600000US26656,ZCTA5 26656,197,121
8600000US26660,ZCTA5 26660,397,246
8600000US26662,ZCTA5 26662,1108,408
8600000US26676,ZCTA5 26676,494,295
8600000US26678,ZCTA5 26678,1334,487
8600000US26679,ZCTA5 26679,1745,397
8600000US26680,ZCTA5 26680,308,212
8600000US26681,ZCTA5 26681,1015,394
8600000US26684,ZCTA5 26684,248,213
8600000US26690,ZCTA5 26690,680,302
8600000US26691,ZCTA5 26691,554,307
8600000US26704,ZCTA5 26704,5660,920
8600000US26705,ZCTA5 26705,664,209
8600000US26707,ZCTA5 26707,281,120
8600000US26710,ZCTA5 26710,2224,446
8600000US26711,ZCTA5 26711,3063,570
8600000US26714,ZCTA5 26714,430,246
8600000US26716,ZCTA5 26716,691,221
8600000US26717,ZCTA5 26717,829,239
8600000US26719,ZCTA5 26719,2929,627
8600000US26720,ZCTA5 26720,157,165
8600000US26722,ZCTA5 26722,250,142
8600000US26726,ZCTA5 26726,12331,769
8600000US26731,ZCTA5 26731,446,186
8600000US26739,ZCTA5 26739,924,360
8600000US26743,ZCTA5 26743,1735,534
8600000US26750,ZCTA5 26750,928,237
8600000US26753,ZCTA5 26753,6129,822
8600000US26755,ZCTA5 26755,864,336
8600000US26757,ZCTA5 26757,7032,773
8600000US26761,ZCTA5 26761,640,314
8600000US26763,ZCTA5 26763,1507,547
8600000US26764,ZCTA5 26764,4158,549
8600000US26767,ZCTA5 26767,574,198
8600000US26801,ZCTA5 26801,649,281
8600000US26802,ZCTA5 26802,920,219
8600000US26804,ZCTA5 26804,650,180
8600000US26807,ZCTA5 26807,2769,313
8600000US26808,ZCTA5 26808,437,241
8600000US26810,ZCTA5 26810,398,271
8600000US26812,ZCTA5 26812,1690,472
8600000US26814,ZCTA5 26814,552,183
8600000US26815,ZCTA5 26815,750,172
8600000US26817,ZCTA5 26817,239,203
8600000US26818,ZCTA5 26818,914,285
8600000US26823,ZCTA5 26823,68,55
8600000US26833,ZCTA5 26833,2197,400
8600000US26836,ZCTA5 26836,6925,639
8600000US26845,ZCTA5 26845,934,307
8600000US26847,ZCTA5 26847,6088,432
8600000US26851,ZCTA5 26851,1868,403
8600000US26852,ZCTA5 26852,843,266
8600000US26855,ZCTA5 26855,658,214
8600000US26865,ZCTA5 26865,199,168
8600000US26866,ZCTA5 26866,621,181
8600000US26884,ZCTA5 26884,645,193
8600000US27006,ZCTA5 27006,15320,929
8600000US27007,ZCTA5 27007,2507,485
8600000US27009,ZCTA5 27009,3341,715
8600000US27011,ZCTA5 27011,4885,535
8600000US27012,ZCTA5 27012,28051,1201
8600000US27013,ZCTA5 27013,6120,952
8600000US27014,ZCTA5 27014,932,274
8600000US27016,ZCTA5 27016,1440,299
8600000US27017,ZCTA5 27017,9438,945
8600000US27018,ZCTA5 27018,8337,674
8600000US27019,ZCTA5 27019,4232,775
8600000US27020,ZCTA5 27020,6091,801
8600000US27021,ZCTA5 27021,17286,1291
8600000US27022,ZCTA5 27022,1330,385
8600000US27023,ZCTA5 27023,13418,779
8600000US27024,ZCTA5 27024,3404,650
8600000US27025,ZCTA5 27025,11346,1418
8600000US27027,ZCTA5 27027,4194,469
8600000US27028,ZCTA5 27028,25865,944
8600000US27030,ZCTA5 27030,35421,1238
8600000US27040,ZCTA5 27040,12670,1064
8600000US27041,ZCTA5 27041,7772,728
8600000US27042,ZCTA5 27042,284,162
8600000US27043,ZCTA5 27043,6985,890
8600000US27045,ZCTA5 27045,10011,1184
8600000US27046,ZCTA5 27046,2061,566
8600000US27047,ZCTA5 27047,1443,381
8600000US27048,ZCTA5 27048,8367,734
8600000US27050,ZCTA5 27050,4051,526
8600000US27051,ZCTA5 27051,7108,580
8600000US27052,ZCTA5 27052,10425,1042
8600000US27053,ZCTA5 27053,3419,752
8600000US27054,ZCTA5 27054,2118,470
8600000US27055,ZCTA5 27055,14239,797
8600000US27101,ZCTA5 27101,19888,1438
8600000US27103,ZCTA5 27103,35057,1961
8600000US27104,ZCTA5 27104,29318,1533
8600000US27105,ZCTA5 27105,41630,2370
8600000US27106,ZCTA5 27106,47332,2728
8600000US27107,ZCTA5 27107,48420,2045
8600000US27109,ZCTA5 27109,2674,343
8600000US27110,ZCTA5 27110,2754,1071
8600000US27127,ZCTA5 27127,41398,2469
8600000US27201,ZCTA5 27201,82,41
8600000US27203,ZCTA5 27203,21783,1200
8600000US27205,ZCTA5 27205,36294,1783
8600000US27207,ZCTA5 27207,3877,822
8600000US27208,ZCTA5 27208,1470,363
8600000US27209,ZCTA5 27209,4514,842
8600000US27212,ZCTA5 27212,1923,390
8600000US27214,ZCTA5 27214,12421,1590
8600000US27215,ZCTA5 27215,43187,1684
8600000US27217,ZCTA5 27217,38587,1567
8600000US27229,ZCTA5 27229,3310,645
8600000US27231,ZCTA5 27231,2224,369
8600000US27233,ZCTA5 27233,3490,622
8600000US27235,ZCTA5 27235,4609,1039
8600000US27239,ZCTA5 27239,8693,795
8600000US27242,ZCTA5 27242,1627,530
8600000US27243,ZCTA5 27243,4958,871
8600000US27244,ZCTA5 27244,16697,677
8600000US27248,ZCTA5 27248,3522,503
8600000US27249,ZCTA5 27249,12825,1331
8600000US27252,ZCTA5 27252,1665,569
8600000US27253,ZCTA5 27253,31046,1079
8600000US27258,ZCTA5 27258,7292,736
8600000US27260,ZCTA5 27260,25351,1475
8600000US27262,ZCTA5 27262,26094,1741
8600000US27263,ZCTA5 27263,22157,1351
8600000US27265,ZCTA5 27265,50220,2001
8600000US27278,ZCTA5 27278,26393,1379
8600000US27281,ZCTA5 27281,3211,765
8600000US27282,ZCTA5 27282,16515,1228
8600000US27283,ZCTA5 27283,3007,606
8600000US27284,ZCTA5 27284,55913,1854
8600000US27288,ZCTA5 27288,23536,1019
8600000US27291,ZCTA5 27291,1293,359
8600000US27292,ZCTA5 27292,40545,1454
8600000US27295,ZCTA5 27295,38751,1650
8600000US27298,ZCTA5 27298,10841,971
8600000US27299,ZCTA5 27299,5827,765
8600000US27301,ZCTA5 27301,8797,1201
8600000US27302,ZCTA5 27302,31693,1347
8600000US27305,ZCTA5 27305,1570,375
8600000US27306,ZCTA5 27306,6226,619
8600000US27310,ZCTA5 27310,7398,781
8600000US27311,ZCTA5 27311,3323,632
8600000US27312,ZCTA5 27312,22031,1251
8600000US27313,ZCTA5 27313,6663,1256
8600000US27314,ZCTA5 27314,1023,394
8600000US27315,ZCTA5 27315,1933,393
8600000US27316,ZCTA5 27316,8169,1101
8600000US27317,ZCTA5 27317,16474,989
8600000US27320,ZCTA5 27320,38318,1230
8600000US27325,ZCTA5 27325,8289,975
8600000US27326,ZCTA5 27326,3253,629
8600000US27330,ZCTA5 27330,38943,1502
8600000US27332,ZCTA5 27332,33465,2278
8600000US27340,ZCTA5 27340,15,23
8600000US27341,ZCTA5 27341,3914,698
8600000US27343,ZCTA5 27343,1655,491
8600000US27344,ZCTA5 27344,18864,1460
8600000US27349,ZCTA5 27349,5265,567
8600000US27350,ZCTA5 27350,6253,671
8600000US27355,ZCTA5 27355,2253,512
8600000US27356,ZCTA5 27356,2974,609
8600000US27357,ZCTA5 27357,8558,1077
8600000US27358,ZCTA5 27358,15852,973
8600000US27360,ZCTA5 27360,46292,1403
8600000US27370,ZCTA5 27370,13770,1094
8600000US27371,ZCTA5 27371,8724,811
8600000US27376,ZCTA5 27376,9737,1070
8600000US27377,ZCTA5 27377,8884,1342
8600000US27379,ZCTA5 27379,4898,561
8600000US27401,ZCTA5 27401,23519,1433
8600000US27403,ZCTA5 27403,23410,1594
8600000US27405,ZCTA5 27405,51160,2741
8600000US27406,ZCTA5 27406,62757,3037
8600000US27407,ZCTA5 27407,53237,2849
8600000US27408,ZCTA5 27408,17063,1120
8600000US27409,ZCTA5 27409,15799,1348
8600000US27410,ZCTA5 27410,57466,2300
8600000US27455,ZCTA5 27455,28052,2034
8600000US27501,ZCTA5 27501,21001,1363
8600000US27502,ZCTA5 27502,43345,1606
8600000US27503,ZCTA5 27503,6209,676
8600000US27504,ZCTA5 27504,14734,1148
8600000US27505,ZCTA5 27505,6970,1140
8600000US27507,ZCTA5 27507,2041,525
8600000US27508,ZCTA5 27508,2092,550
8600000US27509,ZCTA5 27509,6160,533
8600000US27510,ZCTA5 27510,14799,772
8600000US27511,ZCTA5 27511,34108,1430
8600000US27513,ZCTA5 27513,46660,1900
8600000US27514,ZCTA5 27514,33525,1266
8600000US27516,ZCTA5 27516,44572,1789
8600000US27517,ZCTA5 27517,24928,1312
8600000US27518,ZCTA5 27518,18397,1066
8600000US27519,ZCTA5 27519,58178,2244
8600000US27520,ZCTA5 27520,43170,2106
8600000US27521,ZCTA5 27521,7021,822
8600000US27522,ZCTA5 27522,12457,920
8600000US27523,ZCTA5 27523,14946,2899
8600000US27524,ZCTA5 27524,13308,1505
8600000US27525,ZCTA5 27525,14088,1355
8600000US27526,ZCTA5 27526,48946,2417
8600000US27527,ZCTA5 27527,27711,1780
8600000US27529,ZCTA5 27529,49632,2576
8600000US27530,ZCTA5 27530,38229,1820
8600000US27531,ZCTA5 27531,750,252
8600000US27534,ZCTA5 27534,31139,1342
8600000US27536,ZCTA5 27536,16171,633
8600000US27537,ZCTA5 27537,23894,1101
8600000US27539,ZCTA5 27539,23488,1944
8600000US27540,ZCTA5 27540,41097,1105
8600000US27541,ZCTA5 27541,4063,659
8600000US27542,ZCTA5 27542,10303,1312
8600000US27544,ZCTA5 27544,5043,680
8600000US27545,ZCTA5 27545,27215,1721
8600000US27546,ZCTA5 27546,21743,1497
8600000US27549,ZCTA5 27549,25485,1340
8600000US27551,ZCTA5 27551,1694,289
8600000US27553,ZCTA5 27553,2774,550
8600000US27555,ZCTA5 27555,688,248
8600000US27556,ZCTA5 27556,287,162
8600000US27557,ZCTA5 27557,9061,1151
8600000US27559,ZCTA5 27559,2532,548
8600000US27560,ZCTA5 27560,37830,1185
8600000US27562,ZCTA5 27562,3567,1480
8600000US27563,ZCTA5 27563,4914,650
8600000US27565,ZCTA5 27565,25568,1247
8600000US27568,ZCTA5 27568,609,188
8600000US27569,ZCTA5 27569,8813,1301
8600000US27571,ZCTA5 27571,7182,460
8600000US27572,ZCTA5 27572,6750,854
8600000US27573,ZCTA5 27573,11696,862
8600000US27574,ZCTA5 27574,14527,1006
8600000US27576,ZCTA5 27576,19253,1627
8600000US27577,ZCTA5 27577,26352,1317
8600000US27581,ZCTA5 27581,4408,642
8600000US27582,ZCTA5 27582,451,239
8600000US27583,ZCTA5 27583,6474,844
8600000US27587,ZCTA5 27587,73345,2447
8600000US27589,ZCTA5 27589,7332,672
8600000US27591,ZCTA5 27591,21294,1434
8600000US27592,ZCTA5 27592,18198,2169
8600000US27596,ZCTA5 27596,19116,1435
8600000US27597,ZCTA5 27597,26991,2167
8600000US27601,ZCTA5 27601,11111,1101
8600000US27603,ZCTA5 27603,56826,3078
8600000US27604,ZCTA5 27604,48044,2990
8600000US27605,ZCTA5 27605,5908,519
8600000US27606,ZCTA5 27606,48726,2211
8600000US27607,ZCTA5 27607,29005,1583
8600000US27608,ZCTA5 27608,11749,1290
8600000US27609,ZCTA5 27609,35025,1886
8600000US27610,ZCTA5 27610,80973,3107
8600000US27612,ZCTA5 27612,41346,2080
8600000US27613,ZCTA5 27613,42111,1858
8600000US27614,ZCTA5 27614,32144,1754
8600000US27615,ZCTA5 27615,46536,2157
8600000US27616,ZCTA5 27616,55997,3359
8600000US27617,ZCTA5 27617,19048,1461
8600000US27701,ZCTA5 27701,23415,1264
8600000US27703,ZCTA5 27703,56071,2394
8600000US27704,ZCTA5 27704,40657,2342
8600000US27705,ZCTA5 27705,50530,2299
8600000US27707,ZCTA5 27707,52008,2383
8600000US27709,ZCTA5 27709,1115,476
8600000US27712,ZCTA5 27712,22787,1808
8600000US27713,ZCTA5 27713,55516,2481
8600000US27801,ZCTA5 27801,19893,623
8600000US27803,ZCTA5 27803,17548,1281
8600000US27804,ZCTA5 27804,30484,1243
8600000US27805,ZCTA5 27805,3916,644
8600000US27806,ZCTA5 27806,2764,435
8600000US27807,ZCTA5 27807,6315,827
8600000US27808,ZCTA5 27808,1955,322
8600000US27809,ZCTA5 27809,3988,608
8600000US27810,ZCTA5 27810,3679,584
8600000US27812,ZCTA5 27812,2692,571
8600000US27813,ZCTA5 27813,873,267
8600000US27814,ZCTA5 27814,1564,356
8600000US27816,ZCTA5 27816,2994,881
8600000US27817,ZCTA5 27817,7781,783
8600000US27818,ZCTA5 27818,1426,481
8600000US27819,ZCTA5 27819,599,501
8600000US27820,ZCTA5 27820,2166,399
8600000US27821,ZCTA5 27821,121,112
8600000US27822,ZCTA5 27822,8797,1082
8600000US27823,ZCTA5 27823,7573,811
8600000US27824,ZCTA5 27824,1458,379
8600000US27825,ZCTA5 27825,87,72
8600000US27826,ZCTA5 27826,759,215
8600000US27827,ZCTA5 27827,182,195
8600000US27828,ZCTA5 27828,9848,883
8600000US27829,ZCTA5 27829,1331,304
8600000US27830,ZCTA5 27830,4099,693
8600000US27831,ZCTA5 27831,2705,372
8600000US27832,ZCTA5 27832,2786,414
8600000US27834,ZCTA5 27834,59049,2026
8600000US27837,ZCTA5 27837,7595,1336
8600000US27839,ZCTA5 27839,3569,536
8600000US27840,ZCTA5 27840,275,90
8600000US27841,ZCTA5 27841,34,44
8600000US27842,ZCTA5 27842,1868,451
8600000US27843,ZCTA5 27843,1018,375
8600000US27844,ZCTA5 27844,3094,340
8600000US27845,ZCTA5 27845,2947,518
8600000US27846,ZCTA5 27846,2698,455
8600000US27847,ZCTA5 27847,561,187
8600000US27849,ZCTA5 27849,1533,368
8600000US27850,ZCTA5 27850,7847,666
8600000US27851,ZCTA5 27851,4977,597
8600000US27852,ZCTA5 27852,2820,500
8600000US27853,ZCTA5 27853,509,316
8600000US27855,ZCTA5 27855,6360,664
8600000US27856,ZCTA5 27856,16633,1055
8600000US27857,ZCTA5 27857,1067,286
8600000US27858,ZCTA5 27858,58502,2010
8600000US27860,ZCTA5 27860,2373,544
8600000US27861,ZCTA5 27861,94,82
8600000US27862,ZCTA5 27862,866,255
8600000US27863,ZCTA5 27863,13923,1763
8600000US27864,ZCTA5 27864,4986,604
8600000US27865,ZCTA5 27865,2224,722
8600000US27866,ZCTA5 27866,908,270
8600000US27869,ZCTA5 27869,1550,359
8600000US27870,ZCTA5 27870,24571,837
8600000US27871,ZCTA5 27871,4452,524
8600000US27872,ZCTA5 27872,757,395
8600000US27873,ZCTA5 27873,370,126
8600000US27874,ZCTA5 27874,3984,631
8600000US27875,ZCTA5 27875,344,173
8600000US27876,ZCTA5 27876,1355,314
8600000US27878,ZCTA5 27878,1458,422
8600000US27879,ZCTA5 27879,347,108
8600000US27880,ZCTA5 27880,3954,735
8600000US27881,ZCTA5 27881,55,30
8600000US27882,ZCTA5 27882,7819,1049
8600000US27883,ZCTA5 27883,3184,608
8600000US27884,ZCTA5 27884,1409,594
8600000US27885,ZCTA5 27885,1164,300
8600000US27886,ZCTA5 27886,19981,857
8600000US27888,ZCTA5 27888,2062,370
8600000US27889,ZCTA5 27889,25991,1047
8600000US27890,ZCTA5 27890,2686,427
8600000US27891,ZCTA5 27891,5284,917
8600000US27892,ZCTA5 27892,14068,658
8600000US27893,ZCTA5 27893,40602,1152
8600000US27896,ZCTA5 27896,19659,1154
8600000US27897,ZCTA5 27897,1949,453
8600000US27909,ZCTA5 27909,39804,43
8600000US27910,ZCTA5 27910,11882,817
8600000US27915,ZCTA5 27915,474,197
8600000US27916,ZCTA5 27916,934,299
8600000US27917,ZCTA5 27917,714,330
8600000US27919,ZCTA5 27919,1324,427
8600000US27920,ZCTA5 27920,1558,468
8600000US27921,ZCTA5 27921,4307,578
8600000US27922,ZCTA5 27922,530,157
8600000US27923,ZCTA5 27923,590,211
8600000US27924,ZCTA5 27924,3465,850
8600000US27925,ZCTA5 27925,3902,64
8600000US27926,ZCTA5 27926,1899,377
8600000US27927,ZCTA5 27927,1132,231
8600000US27928,ZCTA5 27928,1844,426
8600000US27929,ZCTA5 27929,1825,418
8600000US27932,ZCTA5 27932,11728,468
8600000US27935,ZCTA5 27935,1853,490
8600000US27936,ZCTA5 27936,795,220
8600000US27937,ZCTA5 27937,4205,480
8600000US27938,ZCTA5 27938,1469,350
8600000US27939,ZCTA5 27939,2798,417
8600000US27941,ZCTA5 27941,215,88
8600000US27942,ZCTA5 27942,505,186
8600000US27943,ZCTA5 27943,373,209
8600000US27944,ZCTA5 27944,11736,394
8600000US27946,ZCTA5 27946,1040,225
8600000US27947,ZCTA5 27947,1350,483
8600000US27948,ZCTA5 27948,12044,507
8600000US27949,ZCTA5 27949,7596,184
8600000US27950,ZCTA5 27950,1946,331
8600000US27953,ZCTA5 27953,801,201
8600000US27954,ZCTA5 27954,7397,543
8600000US27956,ZCTA5 27956,387,159
8600000US27957,ZCTA5 27957,1153,414
8600000US27958,ZCTA5 27958,12364,817
8600000US27959,ZCTA5 27959,2971,22
8600000US27960,ZCTA5 27960,973,283
8600000US27962,ZCTA5 27962,6813,475
8600000US27964,ZCTA5 27964,773,317
8600000US27965,ZCTA5 27965,318,167
8600000US27966,ZCTA5 27966,891,317
8600000US27967,ZCTA5 27967,98,47
8600000US27968,ZCTA5 27968,178,126
8600000US27970,ZCTA5 27970,3070,486
8600000US27972,ZCTA5 27972,94,77
8600000US27973,ZCTA5 27973,1178,248
8600000US27974,ZCTA5 27974,1399,407
8600000US27976,ZCTA5 27976,4714,467
8600000US27978,ZCTA5 27978,268,165
8600000US27979,ZCTA5 27979,1217,324
8600000US27980,ZCTA5 27980,2182,496
8600000US27981,ZCTA5 27981,2092,509
8600000US27982,ZCTA5 27982,57,64
8600000US27983,ZCTA5 27983,8546,729
8600000US27985,ZCTA5 27985,374,217
8600000US27986,ZCTA5 27986,2364,331
8600000US28001,ZCTA5 28001,26998,878
8600000US28006,ZCTA5 28006,1276,418
8600000US28007,ZCTA5 28007,616,177
8600000US28009,ZCTA5 28009,1154,314
8600000US28012,ZCTA5 28012,23475,825
8600000US28016,ZCTA5 28016,14278,1182
8600000US28017,ZCTA5 28017,627,195
8600000US28018,ZCTA5 28018,4196,740
8600000US28019,ZCTA5 28019,0,13
8600000US28020,ZCTA5 28020,2604,667
8600000US28021,ZCTA5 28021,14817,1265
8600000US28023,ZCTA5 28023,15372,1160
8600000US28025,ZCTA5 28025,55540,2284
8600000US28027,ZCTA5 28027,68564,2245
8600000US28031,ZCTA5 28031,28408,644
8600000US28032,ZCTA5 28032,3211,349
8600000US28033,ZCTA5 28033,2561,544
8600000US28034,ZCTA5 28034,18118,1117
8600000US28036,ZCTA5 28036,19127,822
8600000US28037,ZCTA5 28037,22549,1382
8600000US28039,ZCTA5 28039,89,109
8600000US28040,ZCTA5 28040,7223,734
8600000US28043,ZCTA5 28043,21275,1078
8600000US28052,ZCTA5 28052,35741,1697
8600000US28054,ZCTA5 28054,37246,1424
8600000US28056,ZCTA5 28056,35709,1546
8600000US28071,ZCTA5 28071,2752,564
8600000US28072,ZCTA5 28072,1313,335
8600000US28073,ZCTA5 28073,6185,794
8600000US28075,ZCTA5 28075,19654,840
8600000US28076,ZCTA5 28076,819,584
8600000US28077,ZCTA5 28077,552,161
8600000US28078,ZCTA5 28078,64000,1830
8600000US28079,ZCTA5 28079,40990,1195
8600000US28080,ZCTA5 28080,7387,935
8600000US28081,ZCTA5 28081,29421,2292
8600000US28083,ZCTA5 28083,25109,1263
8600000US28086,ZCTA5 28086,26490,1674
8600000US28088,ZCTA5 28088,2659,379
8600000US28089,ZCTA5 28089,219,77
8600000US28090,ZCTA5 28090,8649,1128
8600000US28091,ZCTA5 28091,2132,409
8600000US28092,ZCTA5 28092,40491,1485
8600000US28097,ZCTA5 28097,6085,541
8600000US28098,ZCTA5 28098,3689,103
8600000US28101,ZCTA5 28101,1170,239
8600000US28102,ZCTA5 28102,86,68
8600000US28103,ZCTA5 28103,11233,1016
8600000US28104,ZCTA5 28104,31803,744
8600000US28105,ZCTA5 28105,47292,1475
8600000US28107,ZCTA5 28107,8322,950
8600000US28108,ZCTA5 28108,128,182
8600000US28109,ZCTA5 28109,343,151
8600000US28110,ZCTA5 28110,54912,1772
8600000US28112,ZCTA5 28112,27580,1584
8600000US28114,ZCTA5 28114,7194,989
8600000US28115,ZCTA5 28115,36978,1243
8600000US28117,ZCTA5 28117,41912,1480
8600000US28119,ZCTA5 28119,2286,508
8600000US28120,ZCTA5 28120,21624,945
8600000US28124,ZCTA5 28124,6794,889
8600000US28125,ZCTA5 28125,3083,653
8600000US28127,ZCTA5 28127,7227,568
8600000US28128,ZCTA5 28128,7641,909
8600000US28129,ZCTA5 28129,5772,595
8600000US28133,ZCTA5 28133,2544,409
8600000US28134,ZCTA5 28134,10766,637
8600000US28135,ZCTA5 28135,5496,763
8600000US28137,ZCTA5 28137,3100,580
8600000US28138,ZCTA5 28138,9604,900
8600000US28139,ZCTA5 28139,20948,1160
8600000US28144,ZCTA5 28144,25486,1285
8600000US28146,ZCTA5 28146,30212,1946
8600000US28147,ZCTA5 28147,23162,1509
8600000US28150,ZCTA5 28150,27400,1479
8600000US28152,ZCTA5 28152,23681,1327
8600000US28159,ZCTA5 28159,2838,238
8600000US28160,ZCTA5 28160,3902,172
8600000US28163,ZCTA5 28163,5347,637
8600000US28164,ZCTA5 28164,15709,947
8600000US28166,ZCTA5 28166,10576,1001
8600000US28167,ZCTA5 28167,2284,653
8600000US28168,ZCTA5 28168,10749,1175
8600000US28169,ZCTA5 28169,169,84
8600000US28170,ZCTA5 28170,11459,748
8600000US28173,ZCTA5 28173,58565,1513
8600000US28174,ZCTA5 28174,9927,785
8600000US28202,ZCTA5 28202,14153,1144
8600000US28203,ZCTA5 28203,17587,1128
