Label (Grouping),Total
    Margin of Error,"±2,343"
ZCTA5 78041,
    Estimate,"47,207"
    Margin of Error,"±2,601"
ZCTA5 78043,
    Estimate,"46,141"
    Margin of Error,"±3,061"
ZCTA5 78044,
    Estimate,600
    Margin of Error,±246
ZCTA5 78045,
    Estimate,"67,981"
    Margin of Error,"±3,461"
ZCTA5 78046,
    Estimate,"71,726"
    Margin of Error,"±3,386"
ZCTA5 78050,
    Estimate,682
    Margin of Error,±314
ZCTA5 78052,
    Estimate,"6,128"
    Margin of Error,±986
ZCTA5 78055,
    Estimate,"2,120"
    Margin of Error,±444
ZCTA5 78056,
    Estimate,"2,024"
    Margin of Error,±376
ZCTA5 78057,
    Estimate,520
    Margin of Error,±309
ZCTA5 78058,
    Estimate,763
    Margin of Error,±245
ZCTA5 78059,
    Estimate,"5,327"
    Margin of Error,±950
ZCTA5 78060,
    Estimate,0
    Margin of Error,±14
ZCTA5 78061,
    Estimate,"12,566"
    Margin of Error,±545
ZCTA5 78063,
    Estimate,"9,462"
    Margin of Error,±787
ZCTA5 78064,
    Estimate,"16,722"
    Margin of Error,"±1,176"
ZCTA5 78065,
    Estimate,"11,134"
    Margin of Error,"±1,091"
ZCTA5 78066,
    Estimate,937
    Margin of Error,±382
ZCTA5 78067,
    Estimate,615
    Margin of Error,±323
ZCTA5 78069,
    Estimate,"6,187"
    Margin of Error,"±1,107"
ZCTA5 78070,
    Estimate,"15,537"
    Margin of Error,"±1,275"
ZCTA5 78071,
    Estimate,"4,394"
    Margin of Error,±412
ZCTA5 78072,
    Estimate,508
    Margin of Error,±174
ZCTA5 78073,
    Estimate,"8,897"
    Margin of Error,"±1,369"
ZCTA5 78075,
    Estimate,249
    Margin of Error,±191
ZCTA5 78076,
    Estimate,"13,279"
    Margin of Error,±416
ZCTA5 78101,
    Estimate,"7,434"
    Margin of Error,"±1,427"
ZCTA5 78102,
    Estimate,"28,253"
    Margin of Error,±624
ZCTA5 78104,
    Estimate,176
    Margin of Error,±103
ZCTA5 78107,
    Estimate,316
    Margin of Error,±103
ZCTA5 78108,
    Estimate,"43,579"
    Margin of Error,"±1,596"
ZCTA5 78109,
    Estimate,"39,424"
    Margin of Error,"±1,073"
ZCTA5 78112,
    Estimate,"8,725"
    Margin of Error,±626
ZCTA5 78113,
    Estimate,"3,253"
    Margin of Error,±446
ZCTA5 78114,
    Estimate,"24,463"
    Margin of Error,"±1,075"
ZCTA5 78116,
    Estimate,331
    Margin of Error,±153
ZCTA5 78117,
    Estimate,512
    Margin of Error,±254
ZCTA5 78118,
    Estimate,"4,418"
    Margin of Error,±302
ZCTA5 78119,
    Estimate,"6,960"
    Margin of Error,±383
ZCTA5 78121,
    Estimate,"12,901"
    Margin of Error,"±1,049"
ZCTA5 78122,
    Estimate,427
    Margin of Error,±225
ZCTA5 78123,
    Estimate,"2,801"
    Margin of Error,±818
ZCTA5 78124,
    Estimate,"6,553"
    Margin of Error,±849
ZCTA5 78125,
    Estimate,39
    Margin of Error,±23
ZCTA5 78130,
    Estimate,"79,786"
    Margin of Error,"±1,785"
ZCTA5 78132,
    Estimate,"33,368"
    Margin of Error,"±1,839"
ZCTA5 78133,
    Estimate,"19,405"
    Margin of Error,"±1,282"
ZCTA5 78140,
    Estimate,"3,457"
    Margin of Error,±308
ZCTA5 78141,
    Estimate,767
    Margin of Error,±229
ZCTA5 78142,
    Estimate,106
    Margin of Error,±85
ZCTA5 78143,
    Estimate,199
    Margin of Error,±206
ZCTA5 78144,
    Estimate,14
    Margin of Error,±22
ZCTA5 78145,
    Estimate,85
    Margin of Error,±76
ZCTA5 78146,
    Estimate,834
    Margin of Error,±345
ZCTA5 78147,
    Estimate,"1,805"
    Margin of Error,±374
ZCTA5 78148,
    Estimate,"22,955"
    Margin of Error,±814
ZCTA5 78150,
    Estimate,41
    Margin of Error,±26
ZCTA5 78151,
    Estimate,"1,705"
    Margin of Error,±293
ZCTA5 78152,
    Estimate,"2,569"
    Margin of Error,±292
ZCTA5 78154,
    Estimate,"41,171"
    Margin of Error,"±1,507"
ZCTA5 78155,
    Estimate,"50,832"
    Margin of Error,"±1,449"
ZCTA5 78159,
    Estimate,"1,033"
    Margin of Error,±270
ZCTA5 78160,
    Estimate,"5,776"
    Margin of Error,±867
ZCTA5 78161,
    Estimate,550
    Margin of Error,±190
ZCTA5 78162,
    Estimate,393
    Margin of Error,±219
ZCTA5 78163,
    Estimate,"13,937"
    Margin of Error,"±1,222"
ZCTA5 78164,
    Estimate,"3,990"
    Margin of Error,±481
ZCTA5 78201,
    Estimate,"50,336"
    Margin of Error,"±3,104"
ZCTA5 78202,
    Estimate,"11,675"
    Margin of Error,"±1,210"
ZCTA5 78203,
    Estimate,"6,162"
    Margin of Error,"±1,021"
ZCTA5 78204,
    Estimate,"12,850"
    Margin of Error,"±1,663"
ZCTA5 78205,
    Estimate,"1,503"
    Margin of Error,±309
ZCTA5 78207,
    Estimate,"57,700"
    Margin of Error,"±3,608"
ZCTA5 78208,
    Estimate,"4,549"
    Margin of Error,±599
ZCTA5 78209,
    Estimate,"44,706"
    Margin of Error,"±2,157"
ZCTA5 78210,
    Estimate,"37,061"
    Margin of Error,"±2,413"
ZCTA5 78211,
    Estimate,"34,539"
    Margin of Error,"±3,144"
ZCTA5 78212,
    Estimate,"27,940"
    Margin of Error,"±1,579"
ZCTA5 78213,
    Estimate,"45,124"
    Margin of Error,"±2,485"
ZCTA5 78214,
    Estimate,"26,805"
    Margin of Error,"±2,022"
ZCTA5 78215,
    Estimate,"2,925"
    Margin of Error,±391
ZCTA5 78216,
    Estimate,"45,325"
    Margin of Error,"±2,510"
ZCTA5 78217,
    Estimate,"35,257"
    Margin of Error,"±2,532"
ZCTA5 78218,
    Estimate,"38,749"
    Margin of Error,"±3,207"
ZCTA5 78219,
    Estimate,"17,705"
    Margin of Error,"±1,269"
ZCTA5 78220,
    Estimate,"17,095"
    Margin of Error,"±1,638"
ZCTA5 78221,
    Estimate,"42,535"
    Margin of Error,"±2,979"
ZCTA5 78222,
    Estimate,"25,935"
    Margin of Error,"±2,342"
ZCTA5 78223,
    Estimate,"56,484"
    Margin of Error,"±2,796"
ZCTA5 78224,
    Estimate,"22,569"
    Margin of Error,"±1,928"
ZCTA5 78225,
    Estimate,"15,147"
    Margin of Error,"±1,673"
ZCTA5 78226,
    Estimate,"8,012"
    Margin of Error,"±1,180"
ZCTA5 78227,
    Estimate,"49,326"
    Margin of Error,"±2,795"
ZCTA5 78228,
    Estimate,"61,441"
    Margin of Error,"±3,164"
ZCTA5 78229,
    Estimate,"35,589"
    Margin of Error,"±2,185"
ZCTA5 78230,
    Estimate,"45,661"
    Margin of Error,"±2,287"
ZCTA5 78231,
    Estimate,"10,132"
    Margin of Error,"±1,340"
ZCTA5 78232,
    Estimate,"39,638"
    Margin of Error,"±2,306"
ZCTA5 78233,
    Estimate,"48,060"
    Margin of Error,"±2,717"
ZCTA5 78234,
    Estimate,"4,917"
    Margin of Error,±696
ZCTA5 78235,
    Estimate,"1,471"
    Margin of Error,±307
ZCTA5 78236,
    Estimate,"6,760"
    Margin of Error,±753
ZCTA5 78237,
    Estimate,"41,247"
    Margin of Error,"±2,837"
ZCTA5 78238,
    Estimate,"27,027"
    Margin of Error,"±2,220"
ZCTA5 78239,
    Estimate,"26,966"
    Margin of Error,"±1,922"
ZCTA5 78240,
    Estimate,"61,937"
    Margin of Error,"±3,646"
ZCTA5 78242,
    Estimate,"35,159"
    Margin of Error,"±2,518"
ZCTA5 78243,
    Estimate,419
    Margin of Error,±48
ZCTA5 78244,
    Estimate,"33,988"
    Margin of Error,"±2,673"
ZCTA5 78245,
    Estimate,"76,392"
    Margin of Error,"±3,241"
ZCTA5 78247,
    Estimate,"53,597"
    Margin of Error,"±2,549"
ZCTA5 78248,
    Estimate,"13,822"
    Margin of Error,"±1,034"
ZCTA5 78249,
    Estimate,"61,712"
    Margin of Error,"±2,495"
ZCTA5 78250,
    Estimate,"62,951"
    Margin of Error,"±3,672"
ZCTA5 78251,
    Estimate,"65,885"
    Margin of Error,"±4,679"
ZCTA5 78252,
    Estimate,"11,479"
    Margin of Error,"±1,412"
ZCTA5 78253,
    Estimate,"41,900"
    Margin of Error,"±2,160"
ZCTA5 78254,
    Estimate,"61,141"
    Margin of Error,"±3,772"
ZCTA5 78255,
    Estimate,"15,064"
    Margin of Error,"±1,272"
ZCTA5 78256,
    Estimate,"11,435"
    Margin of Error,"±1,874"
ZCTA5 78257,
    Estimate,"8,113"
    Margin of Error,"±1,276"
ZCTA5 78258,
    Estimate,"47,146"
    Margin of Error,"±3,729"
ZCTA5 78259,
    Estimate,"26,591"
    Margin of Error,"±2,054"
ZCTA5 78260,
    Estimate,"26,164"
    Margin of Error,"±1,753"
ZCTA5 78261,
    Estimate,"16,518"
    Margin of Error,"±1,327"
ZCTA5 78263,
    Estimate,"3,561"
    Margin of Error,±562
ZCTA5 78264,
    Estimate,"10,603"
    Margin of Error,"±1,569"
ZCTA5 78266,
    Estimate,"6,592"
    Margin of Error,±674
ZCTA5 78330,
    Estimate,633
    Margin of Error,±212
ZCTA5 78332,
    Estimate,"28,301"
    Margin of Error,"±1,115"
ZCTA5 78335,
    Estimate,0
    Margin of Error,±14
ZCTA5 78336,
    Estimate,"12,533"
    Margin of Error,±552
ZCTA5 78338,
    Estimate,0
    Margin of Error,±14
ZCTA5 78339,
    Estimate,476
    Margin of Error,±255
ZCTA5 78340,
    Estimate,437
    Margin of Error,±155
ZCTA5 78341,
    Estimate,"2,318"
    Margin of Error,±440
ZCTA5 78342,
    Estimate,342
    Margin of Error,±249
ZCTA5 78343,
    Estimate,"4,627"
    Margin of Error,±328
ZCTA5 78344,
    Estimate,419
    Margin of Error,±208
ZCTA5 78349,
    Estimate,598
    Margin of Error,±234
ZCTA5 78351,
    Estimate,519
    Margin of Error,±324
ZCTA5 78352,
    Estimate,256
    Margin of Error,±298
ZCTA5 78353,
    Estimate,320
    Margin of Error,±177
ZCTA5 78355,
    Estimate,"7,222"
    Margin of Error,±264
ZCTA5 78357,
    Estimate,"2,695"
    Margin of Error,±61
ZCTA5 78358,
    Estimate,599
    Margin of Error,±273
ZCTA5 78359,
    Estimate,"2,218"
    Margin of Error,±396
ZCTA5 78361,
    Estimate,"5,273"
    Margin of Error,±134
ZCTA5 78362,
    Estimate,"11,025"
    Margin of Error,±367
ZCTA5 78363,
    Estimate,"29,400"
    Margin of Error,±405
ZCTA5 78368,
    Estimate,"9,305"
    Margin of Error,±641
ZCTA5 78369,
    Estimate,378
    Margin of Error,±127
ZCTA5 78370,
    Estimate,"4,458"
    Margin of Error,±504
ZCTA5 78371,
    Estimate,170
    Margin of Error,±108
ZCTA5 78372,
    Estimate,"4,967"
    Margin of Error,"±1,103"
ZCTA5 78373,
    Estimate,"4,407"
    Margin of Error,±215
ZCTA5 78374,
    Estimate,"17,972"
    Margin of Error,±262
ZCTA5 78375,
    Estimate,"2,982"
    Margin of Error,±248
ZCTA5 78376,
    Estimate,447
    Margin of Error,±176
ZCTA5 78377,
    Estimate,"3,510"
    Margin of Error,±253
ZCTA5 78379,
    Estimate,"1,285"
    Margin of Error,±408
ZCTA5 78380,
    Estimate,"23,610"
    Margin of Error,±903
ZCTA5 78382,
    Estimate,"19,313"
    Margin of Error,±594
ZCTA5 78383,
    Estimate,"6,079"
    Margin of Error,"±1,204"
ZCTA5 78384,
    Estimate,"5,621"
    Margin of Error,±639
ZCTA5 78385,
    Estimate,391
    Margin of Error,±174
ZCTA5 78387,
    Estimate,"9,874"
    Margin of Error,±845
ZCTA5 78389,
    Estimate,"1,984"
    Margin of Error,±488
ZCTA5 78390,
    Estimate,"5,299"
    Margin of Error,±765
ZCTA5 78391,
    Estimate,223
    Margin of Error,±158
ZCTA5 78393,
    Estimate,"2,182"
    Margin of Error,±266
ZCTA5 78401,
    Estimate,"4,823"
    Margin of Error,±723
ZCTA5 78402,
    Estimate,159
    Margin of Error,±87
ZCTA5 78404,
    Estimate,"16,852"
    Margin of Error,"±1,349"
ZCTA5 78405,
    Estimate,"14,224"
    Margin of Error,"±1,355"
ZCTA5 78406,
    Estimate,"2,051"
    Margin of Error,±604
ZCTA5 78407,
    Estimate,"2,292"
    Margin of Error,±658
ZCTA5 78408,
    Estimate,"11,299"
    Margin of Error,"±1,300"
ZCTA5 78409,
    Estimate,"2,448"
    Margin of Error,±426
ZCTA5 78410,
    Estimate,"28,210"
    Margin of Error,"±2,068"
ZCTA5 78411,
    Estimate,"25,548"
    Margin of Error,"±2,059"
ZCTA5 78412,
    Estimate,"42,385"
    Margin of Error,"±2,247"
ZCTA5 78413,
    Estimate,"39,782"
    Margin of Error,"±2,291"
ZCTA5 78414,
    Estimate,"44,014"
    Margin of Error,"±2,445"
ZCTA5 78415,
    Estimate,"41,976"
    Margin of Error,"±2,588"
ZCTA5 78416,
    Estimate,"15,804"
    Margin of Error,"±1,550"
ZCTA5 78417,
    Estimate,"4,572"
    Margin of Error,±883
ZCTA5 78418,
    Estimate,"29,789"
    Margin of Error,"±1,948"
ZCTA5 78419,
    Estimate,861
    Margin of Error,±237
ZCTA5 78501,
    Estimate,"60,299"
    Margin of Error,"±2,690"
ZCTA5 78503,
    Estimate,"20,703"
    Margin of Error,"±1,808"
ZCTA5 78504,
    Estimate,"61,182"
    Margin of Error,"±3,057"
ZCTA5 78516,
    Estimate,"36,248"
    Margin of Error,"±2,230"
ZCTA5 78520,
    Estimate,"59,388"
    Margin of Error,"±2,445"
ZCTA5 78521,
    Estimate,"89,629"
    Margin of Error,"±2,958"
ZCTA5 78526,
    Estimate,"50,057"
    Margin of Error,"±2,513"
ZCTA5 78535,
    Estimate,732
    Margin of Error,±239
ZCTA5 78536,
    Estimate,340
    Margin of Error,±113
ZCTA5 78537,
    Estimate,"45,120"
    Margin of Error,"±3,130"
ZCTA5 78538,
    Estimate,"10,698"
    Margin of Error,"±1,697"
ZCTA5 78539,
    Estimate,"37,411"
    Margin of Error,"±2,318"
ZCTA5 78541,
    Estimate,"44,740"
    Margin of Error,"±2,611"
ZCTA5 78542,
    Estimate,"80,837"
    Margin of Error,"±4,824"
ZCTA5 78543,
    Estimate,"10,188"
    Margin of Error,±909
ZCTA5 78545,
    Estimate,202
    Margin of Error,±199
ZCTA5 78548,
    Estimate,583
    Margin of Error,±221
ZCTA5 78549,
    Estimate,"1,095"
    Margin of Error,±555
ZCTA5 78550,
    Estimate,"52,022"
    Margin of Error,"±1,995"
ZCTA5 78552,
    Estimate,"38,982"
    Margin of Error,"±2,647"
ZCTA5 78557,
    Estimate,"13,984"
    Margin of Error,±24
ZCTA5 78558,
    Estimate,979
    Margin of Error,±486
ZCTA5 78559,
    Estimate,"13,733"
    Margin of Error,"±1,267"
ZCTA5 78560,
    Estimate,"4,743"
    Margin of Error,±765
ZCTA5 78561,
    Estimate,482
    Margin of Error,±145
ZCTA5 78562,
    Estimate,"3,198"
    Margin of Error,±146
ZCTA5 78563,
    Estimate,293
    Margin of Error,±146
ZCTA5 78564,
    Estimate,205
    Margin of Error,±213
ZCTA5 78565,
    Estimate,42
    Margin of Error,±65
ZCTA5 78566,
    Estimate,"17,999"
    Margin of Error,"±1,437"
ZCTA5 78567,
    Estimate,269
    Margin of Error,±118
ZCTA5 78569,
    Estimate,"4,541"
    Margin of Error,±597
ZCTA5 78570,
    Estimate,"32,841"
    Margin of Error,"±2,067"
ZCTA5 78572,
    Estimate,"80,135"
    Margin of Error,"±3,243"
ZCTA5 78573,
    Estimate,"41,336"
    Margin of Error,"±2,346"
ZCTA5 78574,
    Estimate,"62,972"
    Margin of Error,"±4,039"
ZCTA5 78575,
    Estimate,"12,249"
    Margin of Error,"±1,528"
ZCTA5 78576,
    Estimate,"10,262"
    Margin of Error,"±2,193"
ZCTA5 78577,
    Estimate,"78,731"
    Margin of Error,±75
ZCTA5 78578,
    Estimate,"11,509"
    Margin of Error,±594
ZCTA5 78579,
    Estimate,"5,562"
    Margin of Error,±761
ZCTA5 78580,
    Estimate,"14,734"
    Margin of Error,±552
ZCTA5 78582,
    Estimate,"44,047"
    Margin of Error,±971
ZCTA5 78583,
    Estimate,"6,915"
    Margin of Error,±864
ZCTA5 78584,
    Estimate,"18,286"
    Margin of Error,±809
ZCTA5 78585,
    Estimate,323
    Margin of Error,±225
ZCTA5 78586,
    Estimate,"59,360"
    Margin of Error,"±3,004"
ZCTA5 78588,
    Estimate,135
    Margin of Error,±103
ZCTA5 78589,
    Estimate,"41,112"
    Margin of Error,"±1,193"
ZCTA5 78590,
    Estimate,298
    Margin of Error,±143
ZCTA5 78591,
    Estimate,260
    Margin of Error,±148
ZCTA5 78592,
    Estimate,752
    Margin of Error,±244
ZCTA5 78593,
    Estimate,"5,432"
    Margin of Error,±954
ZCTA5 78594,
    Estimate,"1,538"
    Margin of Error,±321
ZCTA5 78595,
    Estimate,"7,442"
    Margin of Error,"±2,039"
ZCTA5 78596,
    Estimate,"68,984"
    Margin of Error,"±3,827"
ZCTA5 78597,
    Estimate,"2,798"
    Margin of Error,±19
ZCTA5 78598,
    Estimate,127
    Margin of Error,±63
ZCTA5 78602,
    Estimate,"28,536"
    Margin of Error,"±1,909"
ZCTA5 78605,
    Estimate,"6,035"
    Margin of Error,±866
ZCTA5 78606,
    Estimate,"6,315"
    Margin of Error,±584
ZCTA5 78607,
    Estimate,139
    Margin of Error,±140
ZCTA5 78608,
    Estimate,367
    Margin of Error,±219
ZCTA5 78609,
    Estimate,"1,999"
    Margin of Error,±364
ZCTA5 78610,
    Estimate,"39,498"
    Margin of Error,"±1,996"
ZCTA5 78611,
    Estimate,"12,454"
    Margin of Error,"±1,004"
ZCTA5 78612,
    Estimate,"16,234"
    Margin of Error,"±2,025"
ZCTA5 78613,
    Estimate,"83,876"
    Margin of Error,"±1,563"
ZCTA5 78614,
    Estimate,547
    Margin of Error,±192
ZCTA5 78615,
    Estimate,"1,363"
    Margin of Error,±490
ZCTA5 78616,
    Estimate,"8,472"
    Margin of Error,"±1,327"
ZCTA5 78617,
    Estimate,"28,376"
    Margin of Error,"±2,213"
ZCTA5 78618,
    Estimate,348
    Margin of Error,±125
ZCTA5 78619,
    Estimate,"5,840"
    Margin of Error,"±1,329"
ZCTA5 78620,
    Estimate,"18,420"
    Margin of Error,"±1,467"
ZCTA5 78621,
    Estimate,"24,590"
    Margin of Error,"±1,743"
ZCTA5 78622,
    Estimate,238
    Margin of Error,±118
ZCTA5 78623,
    Estimate,"1,044"
    Margin of Error,±282
ZCTA5 78624,
    Estimate,"22,751"
    Margin of Error,±643
ZCTA5 78626,
    Estimate,"38,537"
    Margin of Error,"±2,109"
ZCTA5 78628,
    Estimate,"39,529"
    Margin of Error,"±2,274"
ZCTA5 78629,
    Estimate,"12,612"
    Margin of Error,±536
ZCTA5 78631,
    Estimate,"3,157"
    Margin of Error,±559
ZCTA5 78632,
    Estimate,"1,268"
    Margin of Error,±504
ZCTA5 78633,
    Estimate,"26,632"
    Margin of Error,"±1,498"
ZCTA5 78634,
    Estimate,"37,298"
    Margin of Error,"±1,427"
ZCTA5 78635,
    Estimate,609
    Margin of Error,±374
ZCTA5 78636,
    Estimate,"3,307"
    Margin of Error,±426
ZCTA5 78638,
    Estimate,"2,112"
    Margin of Error,±452
ZCTA5 78639,
    Estimate,"8,869"
    Margin of Error,±661
ZCTA5 78640,
    Estimate,"61,991"
    Margin of Error,"±1,508"
ZCTA5 78641,
    Estimate,"78,568"
    Margin of Error,"±1,938"
ZCTA5 78642,
    Estimate,"13,408"
    Margin of Error,"±1,399"
ZCTA5 78643,
    Estimate,"6,938"
    Margin of Error,±487
ZCTA5 78644,
    Estimate,"17,675"
    Margin of Error,±930
ZCTA5 78645,
    Estimate,"11,873"
    Margin of Error,±640
ZCTA5 78648,
    Estimate,"8,264"
    Margin of Error,±498
ZCTA5 78650,
    Estimate,"2,366"
    Margin of Error,±794
ZCTA5 78652,
    Estimate,"5,763"
    Margin of Error,±957
ZCTA5 78653,
    Estimate,"29,622"
    Margin of Error,"±2,992"
ZCTA5 78654,
    Estimate,"18,524"
    Margin of Error,±768
ZCTA5 78655,
    Estimate,"3,892"
    Margin of Error,±781
ZCTA5 78656,
    Estimate,"2,590"
    Margin of Error,±610
ZCTA5 78657,
    Estimate,"6,509"
    Margin of Error,±749
ZCTA5 78659,
    Estimate,"2,983"
    Margin of Error,±769
ZCTA5 78660,
    Estimate,"101,937"
    Margin of Error,"±4,829"
ZCTA5 78661,
    Estimate,272
    Margin of Error,±118
ZCTA5 78662,
    Estimate,"2,697"
    Margin of Error,±664
ZCTA5 78663,
    Estimate,782
    Margin of Error,±277
ZCTA5 78664,
    Estimate,"63,661"
    Margin of Error,"±2,226"
ZCTA5 78665,
    Estimate,"51,925"
    Margin of Error,"±2,706"
ZCTA5 78666,
    Estimate,"81,844"
    Margin of Error,"±1,273"
ZCTA5 78669,
    Estimate,"14,038"
    Margin of Error,"±1,161"
ZCTA5 78670,
    Estimate,101
    Margin of Error,±58
ZCTA5 78671,
    Estimate,659
    Margin of Error,±236
ZCTA5 78672,
    Estimate,960
    Margin of Error,±234
ZCTA5 78675,
    Estimate,304
    Margin of Error,±172
ZCTA5 78676,
    Estimate,"13,981"
    Margin of Error,"±1,480"
ZCTA5 78677,
    Estimate,19
    Margin of Error,±21
ZCTA5 78681,
    Estimate,"58,983"
    Margin of Error,"±2,314"
ZCTA5 78701,
    Estimate,"11,903"
    Margin of Error,"±1,428"
ZCTA5 78702,
    Estimate,"25,393"
    Margin of Error,"±1,893"
ZCTA5 78703,
    Estimate,"20,297"
    Margin of Error,"±1,607"
ZCTA5 78704,
    Estimate,"51,422"
    Margin of Error,"±2,514"
ZCTA5 78705,
    Estimate,"33,262"
    Margin of Error,"±1,906"
ZCTA5 78712,
    Estimate,887
    Margin of Error,±331
ZCTA5 78717,
    Estimate,"29,463"
    Margin of Error,"±1,642"
ZCTA5 78719,
    Estimate,"1,803"
    Margin of Error,±409
ZCTA5 78721,
    Estimate,"11,054"
    Margin of Error,±961
ZCTA5 78722,
    Estimate,"6,713"
    Margin of Error,±589
ZCTA5 78723,
    Estimate,"37,552"
    Margin of Error,"±2,022"
ZCTA5 78724,
    Estimate,"25,328"
    Margin of Error,"±2,304"
ZCTA5 78725,
    Estimate,"8,303"
    Margin of Error,±952
ZCTA5 78726,
    Estimate,"13,304"
    Margin of Error,"±1,474"
ZCTA5 78727,
    Estimate,"31,856"
    Margin of Error,"±1,925"
ZCTA5 78728,
    Estimate,"21,857"
    Margin of Error,"±2,116"
ZCTA5 78729,
    Estimate,"27,707"
    Margin of Error,"±1,691"
ZCTA5 78730,
    Estimate,"10,527"
    Margin of Error,"±1,430"
ZCTA5 78731,
    Estimate,"27,664"
    Margin of Error,"±1,629"
ZCTA5 78732,
    Estimate,"18,535"
    Margin of Error,"±2,571"
ZCTA5 78733,
    Estimate,"8,711"
    Margin of Error,±997
ZCTA5 78734,
    Estimate,"19,711"
    Margin of Error,"±1,183"
ZCTA5 78735,
    Estimate,"18,211"
    Margin of Error,"±1,408"
ZCTA5 78736,
    Estimate,"10,010"
    Margin of Error,"±1,265"
ZCTA5 78737,
    Estimate,"20,609"
    Margin of Error,"±1,969"
ZCTA5 78738,
    Estimate,"15,090"
    Margin of Error,±740
ZCTA5 78739,
    Estimate,"20,631"
    Margin of Error,"±1,440"
ZCTA5 78741,
    Estimate,"47,529"
    Margin of Error,"±2,277"
ZCTA5 78742,
    Estimate,888
    Margin of Error,±371
ZCTA5 78744,
    Estimate,"48,551"
    Margin of Error,"±2,941"
ZCTA5 78745,
    Estimate,"63,287"
    Margin of Error,"±3,118"
ZCTA5 78746,
    Estimate,"27,671"
    Margin of Error,"±1,028"
ZCTA5 78747,
    Estimate,"20,137"
    Margin of Error,"±1,142"
ZCTA5 78748,
    Estimate,"52,076"
    Margin of Error,"±2,931"
ZCTA5 78749,
    Estimate,"38,503"
    Margin of Error,"±2,252"
ZCTA5 78750,
    Estimate,"33,860"
    Margin of Error,"±2,270"
ZCTA5 78751,
    Estimate,"16,138"
    Margin of Error,"±1,355"
ZCTA5 78752,
    Estimate,"20,779"
    Margin of Error,"±1,980"
ZCTA5 78753,
    Estimate,"60,035"
    Margin of Error,"±3,164"
ZCTA5 78754,
    Estimate,"26,508"
    Margin of Error,"±2,497"
ZCTA5 78756,
    Estimate,"9,450"
    Margin of Error,"±1,124"
ZCTA5 78757,
    Estimate,"26,485"
    Margin of Error,"±2,406"
ZCTA5 78758,
    Estimate,"50,575"
    Margin of Error,"±3,125"
ZCTA5 78759,
    Estimate,"45,901"
    Margin of Error,"±2,097"
ZCTA5 78801,
    Estimate,"22,707"
    Margin of Error,±679
ZCTA5 78802,
    Estimate,226
    Margin of Error,±321
ZCTA5 78827,
    Estimate,"1,030"
    Margin of Error,±413
ZCTA5 78828,
    Estimate,94
    Margin of Error,±78
ZCTA5 78829,
    Estimate,"1,764"
    Margin of Error,±512
ZCTA5 78830,
    Estimate,877
    Margin of Error,±423
ZCTA5 78832,
    Estimate,"3,674"
    Margin of Error,*****
ZCTA5 78833,
    Estimate,"1,526"
    Margin of Error,±417
ZCTA5 78834,
    Estimate,"8,245"
    Margin of Error,±756
ZCTA5 78836,
    Estimate,80
    Margin of Error,±85
ZCTA5 78837,
    Estimate,212
    Margin of Error,±117
ZCTA5 78838,
    Estimate,141
    Margin of Error,±79
ZCTA5 78839,
    Estimate,"8,790"
    Margin of Error,±445
ZCTA5 78840,
    Estimate,"47,993"
    Margin of Error,±197
ZCTA5 78843,
    Estimate,713
    Margin of Error,±141
ZCTA5 78850,
    Estimate,"1,056"
    Margin of Error,±302
ZCTA5 78851,
    Estimate,11
    Margin of Error,±16
ZCTA5 78852,
    Estimate,"57,160"
    Margin of Error,±514
ZCTA5 78860,
    Estimate,0
    Margin of Error,±14
ZCTA5 78861,
    Estimate,"14,318"
    Margin of Error,±906
ZCTA5 78870,
    Estimate,"1,092"
    Margin of Error,±409
ZCTA5 78871,
    Estimate,31
    Margin of Error,±46
ZCTA5 78872,
    Estimate,"1,376"
    Margin of Error,±387
ZCTA5 78873,
    Estimate,"1,839"
    Margin of Error,±373
ZCTA5 78877,
    Estimate,938
    Margin of Error,±514
ZCTA5 78879,
    Estimate,145
    Margin of Error,±135
ZCTA5 78880,
    Estimate,"1,736"
    Margin of Error,±243
ZCTA5 78881,
    Estimate,"1,601"
    Margin of Error,±349
ZCTA5 78883,
    Estimate,314
    Margin of Error,±165
ZCTA5 78884,
    Estimate,"1,645"
    Margin of Error,±438
ZCTA5 78885,
    Estimate,124
    Margin of Error,±88
ZCTA5 78886,
    Estimate,490
    Margin of Error,±239
ZCTA5 78931,
    Estimate,326
    Margin of Error,±234
ZCTA5 78932,
    Estimate,470
    Margin of Error,±157
ZCTA5 78933,
    Estimate,"1,194"
    Margin of Error,±425
ZCTA5 78934,
    Estimate,"6,698"
    Margin of Error,±780
ZCTA5 78935,
    Estimate,926
    Margin of Error,±289
ZCTA5 78938,
    Estimate,314
    Margin of Error,±217
ZCTA5 78940,
    Estimate,"2,370"
    Margin of Error,±374
ZCTA5 78941,
    Estimate,"3,046"
    Margin of Error,±440
ZCTA5 78942,
    Estimate,"9,565"
    Margin of Error,±659
ZCTA5 78943,
    Estimate,269
    Margin of Error,±171
ZCTA5 78944,
    Estimate,614
    Margin of Error,±228
ZCTA5 78945,
    Estimate,"10,388"
    Margin of Error,±585
ZCTA5 78946,
    Estimate,"1,298"
    Margin of Error,±355
ZCTA5 78947,
    Estimate,"4,679"
    Margin of Error,±633
ZCTA5 78948,
    Estimate,320
    Margin of Error,±113
ZCTA5 78949,
    Estimate,822
    Margin of Error,±322
ZCTA5 78950,
    Estimate,"1,863"
    Margin of Error,±410
