Label (Grouping),Total
    Margin of Error,±949
ZCTA5 78066,
    Estimate,640
    Margin of Error,±365
ZCTA5 78067,
    Estimate,648
    Margin of Error,±315
ZCTA5 78069,
    Estimate,"6,376"
    Margin of Error,"±1,104"
ZCTA5 78070,
    Estimate,"16,241"
    Margin of Error,"±1,064"
ZCTA5 78071,
    Estimate,"4,437"
    Margin of Error,±464
ZCTA5 78072,
    Estimate,468
    Margin of Error,±147
ZCTA5 78073,
    Estimate,"8,893"
    Margin of Error,"±1,112"
ZCTA5 78075,
    Estimate,206
    Margin of Error,±200
ZCTA5 78076,
    Estimate,"13,184"
    Margin of Error,±458
ZCTA5 78101,
    Estimate,"6,175"
    Margin of Error,±791
ZCTA5 78102,
    Estimate,"28,662"
    Margin of Error,±459
ZCTA5 78104,
    Estimate,69
    Margin of Error,±43
ZCTA5 78107,
    Estimate,409
    Margin of Error,±183
ZCTA5 78108,
    Estimate,"37,359"
    Margin of Error,±992
ZCTA5 78109,
    Estimate,"40,011"
    Margin of Error,"±1,281"
ZCTA5 78112,
    Estimate,"8,505"
    Margin of Error,±595
ZCTA5 78113,
    Estimate,"3,029"
    Margin of Error,±423
ZCTA5 78114,
    Estimate,"23,091"
    Margin of Error,±900
ZCTA5 78116,
    Estimate,281
    Margin of Error,±124
ZCTA5 78117,
    Estimate,408
    Margin of Error,±111
ZCTA5 78118,
    Estimate,"4,057"
    Margin of Error,±181
ZCTA5 78119,
    Estimate,"7,672"
    Margin of Error,±378
ZCTA5 78121,
    Estimate,"13,078"
    Margin of Error,±735
ZCTA5 78122,
    Estimate,384
    Margin of Error,±182
ZCTA5 78123,
    Estimate,"2,412"
    Margin of Error,±271
ZCTA5 78124,
    Estimate,"6,353"
    Margin of Error,±716
ZCTA5 78125,
    Estimate,78
    Margin of Error,±39
ZCTA5 78130,
    Estimate,"74,172"
    Margin of Error,"±1,271"
ZCTA5 78132,
    Estimate,"28,620"
    Margin of Error,"±1,410"
ZCTA5 78133,
    Estimate,"18,398"
    Margin of Error,±928
ZCTA5 78140,
    Estimate,"3,936"
    Margin of Error,±465
ZCTA5 78141,
    Estimate,485
    Margin of Error,±130
ZCTA5 78142,
    Estimate,154
    Margin of Error,±79
ZCTA5 78143,
    Estimate,249
    Margin of Error,±271
ZCTA5 78144,
    Estimate,43
    Margin of Error,±36
ZCTA5 78145,
    Estimate,145
    Margin of Error,±89
ZCTA5 78146,
    Estimate,525
    Margin of Error,±176
ZCTA5 78147,
    Estimate,"2,151"
    Margin of Error,±309
ZCTA5 78148,
    Estimate,"21,750"
    Margin of Error,±250
ZCTA5 78150,
    Estimate,27
    Margin of Error,±25
ZCTA5 78151,
    Estimate,"1,538"
    Margin of Error,±237
ZCTA5 78152,
    Estimate,"2,174"
    Margin of Error,±341
ZCTA5 78154,
    Estimate,"40,085"
    Margin of Error,±870
ZCTA5 78155,
    Estimate,"48,863"
    Margin of Error,"±1,010"
ZCTA5 78159,
    Estimate,"1,122"
    Margin of Error,±302
ZCTA5 78160,
    Estimate,"4,786"
    Margin of Error,±518
ZCTA5 78161,
    Estimate,712
    Margin of Error,±290
ZCTA5 78162,
    Estimate,404
    Margin of Error,±175
ZCTA5 78163,
    Estimate,"11,106"
    Margin of Error,±909
ZCTA5 78164,
    Estimate,"3,287"
    Margin of Error,±409
ZCTA5 78201,
    Estimate,"46,775"
    Margin of Error,"±1,976"
ZCTA5 78202,
    Estimate,"11,433"
    Margin of Error,±982
ZCTA5 78203,
    Estimate,"6,403"
    Margin of Error,±814
ZCTA5 78204,
    Estimate,"12,211"
    Margin of Error,±717
ZCTA5 78205,
    Estimate,"1,224"
    Margin of Error,±205
ZCTA5 78207,
    Estimate,"54,601"
    Margin of Error,"±1,806"
ZCTA5 78208,
    Estimate,"5,031"
    Margin of Error,±762
ZCTA5 78209,
    Estimate,"42,045"
    Margin of Error,"±1,644"
ZCTA5 78210,
    Estimate,"36,723"
    Margin of Error,"±1,599"
ZCTA5 78211,
    Estimate,"32,568"
    Margin of Error,"±1,629"
ZCTA5 78212,
    Estimate,"29,225"
    Margin of Error,"±1,221"
ZCTA5 78213,
    Estimate,"43,931"
    Margin of Error,"±1,637"
ZCTA5 78214,
    Estimate,"26,946"
    Margin of Error,"±1,411"
ZCTA5 78215,
    Estimate,"2,974"
    Margin of Error,±461
ZCTA5 78216,
    Estimate,"41,765"
    Margin of Error,"±1,747"
ZCTA5 78217,
    Estimate,"33,960"
    Margin of Error,"±1,702"
ZCTA5 78218,
    Estimate,"36,359"
    Margin of Error,"±1,639"
ZCTA5 78219,
    Estimate,"16,897"
    Margin of Error,"±1,028"
ZCTA5 78220,
    Estimate,"16,348"
    Margin of Error,"±1,574"
ZCTA5 78221,
    Estimate,"39,523"
    Margin of Error,"±1,672"
ZCTA5 78222,
    Estimate,"25,574"
    Margin of Error,"±1,359"
ZCTA5 78223,
    Estimate,"55,088"
    Margin of Error,"±2,071"
ZCTA5 78224,
    Estimate,"20,795"
    Margin of Error,"±1,229"
ZCTA5 78225,
    Estimate,"13,915"
    Margin of Error,"±1,054"
ZCTA5 78226,
    Estimate,"7,109"
    Margin of Error,±761
ZCTA5 78227,
    Estimate,"49,907"
    Margin of Error,"±1,875"
ZCTA5 78228,
    Estimate,"62,126"
    Margin of Error,"±2,007"
ZCTA5 78229,
    Estimate,"31,771"
    Margin of Error,"±1,555"
ZCTA5 78230,
    Estimate,"45,369"
    Margin of Error,"±1,667"
ZCTA5 78231,
    Estimate,"8,536"
    Margin of Error,±662
ZCTA5 78232,
    Estimate,"37,732"
    Margin of Error,"±1,277"
ZCTA5 78233,
    Estimate,"48,507"
    Margin of Error,"±1,945"
ZCTA5 78234,
    Estimate,"5,430"
    Margin of Error,±607
ZCTA5 78235,
    Estimate,"1,176"
    Margin of Error,±290
ZCTA5 78236,
    Estimate,"6,882"
    Margin of Error,±811
ZCTA5 78237,
    Estimate,"39,349"
    Margin of Error,"±1,659"
ZCTA5 78238,
    Estimate,"25,052"
    Margin of Error,"±1,411"
ZCTA5 78239,
    Estimate,"29,255"
    Margin of Error,"±1,352"
ZCTA5 78240,
    Estimate,"59,502"
    Margin of Error,"±2,032"
ZCTA5 78242,
    Estimate,"34,844"
    Margin of Error,"±1,508"
ZCTA5 78243,
    Estimate,424
    Margin of Error,±169
ZCTA5 78244,
    Estimate,"32,474"
    Margin of Error,"±1,818"
ZCTA5 78245,
    Estimate,"76,177"
    Margin of Error,"±2,156"
ZCTA5 78247,
    Estimate,"53,315"
    Margin of Error,"±1,631"
ZCTA5 78248,
    Estimate,"14,369"
    Margin of Error,±662
ZCTA5 78249,
    Estimate,"59,508"
    Margin of Error,"±1,693"
ZCTA5 78250,
    Estimate,"60,967"
    Margin of Error,"±1,821"
ZCTA5 78251,
    Estimate,"60,107"
    Margin of Error,"±1,955"
ZCTA5 78252,
    Estimate,"12,153"
    Margin of Error,"±1,435"
ZCTA5 78253,
    Estimate,"44,036"
    Margin of Error,"±1,439"
ZCTA5 78254,
    Estimate,"58,540"
    Margin of Error,"±1,833"
ZCTA5 78255,
    Estimate,"14,703"
    Margin of Error,±993
ZCTA5 78256,
    Estimate,"11,464"
    Margin of Error,±921
ZCTA5 78257,
    Estimate,"6,521"
    Margin of Error,±601
ZCTA5 78258,
    Estimate,"46,418"
    Margin of Error,"±1,412"
ZCTA5 78259,
    Estimate,"26,508"
    Margin of Error,"±1,308"
ZCTA5 78260,
    Estimate,"27,696"
    Margin of Error,"±1,088"
ZCTA5 78261,
    Estimate,"17,127"
    Margin of Error,±958
ZCTA5 78263,
    Estimate,"5,208"
    Margin of Error,±781
ZCTA5 78264,
    Estimate,"11,174"
    Margin of Error,"±1,277"
ZCTA5 78266,
    Estimate,"6,633"
    Margin of Error,±617
ZCTA5 78330,
    Estimate,899
    Margin of Error,±233
ZCTA5 78332,
    Estimate,"28,953"
    Margin of Error,±816
ZCTA5 78335,
    Estimate,0
    Margin of Error,±13
ZCTA5 78336,
    Estimate,"11,436"
    Margin of Error,"±1,000"
ZCTA5 78338,
    Estimate,51
    Margin of Error,±54
ZCTA5 78339,
    Estimate,330
    Margin of Error,±150
ZCTA5 78340,
    Estimate,440
    Margin of Error,±125
ZCTA5 78341,
    Estimate,"2,107"
    Margin of Error,±407
ZCTA5 78342,
    Estimate,427
    Margin of Error,±198
ZCTA5 78343,
    Estimate,"4,278"
    Margin of Error,±293
ZCTA5 78344,
    Estimate,353
    Margin of Error,±167
ZCTA5 78349,
    Estimate,603
    Margin of Error,±258
ZCTA5 78351,
    Estimate,366
    Margin of Error,±134
ZCTA5 78352,
    Estimate,487
    Margin of Error,±316
ZCTA5 78353,
    Estimate,274
    Margin of Error,±128
ZCTA5 78355,
    Estimate,"7,156"
    Margin of Error,±164
ZCTA5 78357,
    Estimate,"2,867"
    Margin of Error,±182
ZCTA5 78358,
    Estimate,561
    Margin of Error,±213
ZCTA5 78359,
    Estimate,"2,065"
    Margin of Error,±229
ZCTA5 78361,
    Estimate,"5,386"
    Margin of Error,±155
ZCTA5 78362,
    Estimate,"10,184"
    Margin of Error,±401
ZCTA5 78363,
    Estimate,"29,949"
    Margin of Error,±336
ZCTA5 78368,
    Estimate,"9,725"
    Margin of Error,±603
ZCTA5 78369,
    Estimate,393
    Margin of Error,±225
ZCTA5 78370,
    Estimate,"4,846"
    Margin of Error,±630
ZCTA5 78371,
    Estimate,271
    Margin of Error,±118
ZCTA5 78372,
    Estimate,"6,174"
    Margin of Error,±922
ZCTA5 78373,
    Estimate,"4,174"
    Margin of Error,±133
ZCTA5 78374,
    Estimate,"17,885"
    Margin of Error,±340
ZCTA5 78375,
    Estimate,"2,956"
    Margin of Error,±217
ZCTA5 78376,
    Estimate,655
    Margin of Error,±248
ZCTA5 78377,
    Estimate,"3,712"
    Margin of Error,±231
ZCTA5 78379,
    Estimate,"1,471"
    Margin of Error,±335
ZCTA5 78380,
    Estimate,"24,438"
    Margin of Error,±568
ZCTA5 78382,
    Estimate,"21,578"
    Margin of Error,±911
ZCTA5 78383,
    Estimate,"3,958"
    Margin of Error,±709
ZCTA5 78384,
    Estimate,"5,622"
    Margin of Error,±517
ZCTA5 78385,
    Estimate,523
    Margin of Error,±187
ZCTA5 78387,
    Estimate,"9,481"
    Margin of Error,±717
ZCTA5 78389,
    Estimate,"1,641"
    Margin of Error,±288
ZCTA5 78390,
    Estimate,"5,416"
    Margin of Error,±450
ZCTA5 78391,
    Estimate,244
    Margin of Error,±140
ZCTA5 78393,
    Estimate,"2,166"
    Margin of Error,±260
ZCTA5 78401,
    Estimate,"5,402"
    Margin of Error,±668
ZCTA5 78402,
    Estimate,231
    Margin of Error,±114
ZCTA5 78404,
    Estimate,"18,376"
    Margin of Error,"±1,195"
ZCTA5 78405,
    Estimate,"15,326"
    Margin of Error,"±1,071"
ZCTA5 78406,
    Estimate,"2,074"
    Margin of Error,±464
ZCTA5 78407,
    Estimate,"3,078"
    Margin of Error,±545
ZCTA5 78408,
    Estimate,"11,787"
    Margin of Error,±914
ZCTA5 78409,
    Estimate,"2,678"
    Margin of Error,±306
ZCTA5 78410,
    Estimate,"28,065"
    Margin of Error,"±1,172"
ZCTA5 78411,
    Estimate,"25,999"
    Margin of Error,"±1,080"
ZCTA5 78412,
    Estimate,"40,268"
    Margin of Error,"±1,393"
ZCTA5 78413,
    Estimate,"40,778"
    Margin of Error,"±1,201"
ZCTA5 78414,
    Estimate,"39,642"
    Margin of Error,"±1,167"
ZCTA5 78415,
    Estimate,"40,439"
    Margin of Error,"±1,550"
ZCTA5 78416,
    Estimate,"15,635"
    Margin of Error,"±1,087"
ZCTA5 78417,
    Estimate,"4,558"
    Margin of Error,±532
ZCTA5 78418,
    Estimate,"30,629"
    Margin of Error,"±1,228"
ZCTA5 78419,
    Estimate,793
    Margin of Error,±187
ZCTA5 78501,
    Estimate,"63,554"
    Margin of Error,"±1,557"
ZCTA5 78503,
    Estimate,"22,034"
    Margin of Error,"±1,266"
ZCTA5 78504,
    Estimate,"56,000"
    Margin of Error,"±1,675"
ZCTA5 78516,
    Estimate,"35,097"
    Margin of Error,"±2,134"
ZCTA5 78520,
    Estimate,"62,414"
    Margin of Error,"±1,969"
ZCTA5 78521,
    Estimate,"92,108"
    Margin of Error,"±2,389"
ZCTA5 78526,
    Estimate,"46,799"
    Margin of Error,"±2,158"
ZCTA5 78535,
    Estimate,747
    Margin of Error,±254
ZCTA5 78536,
    Estimate,275
    Margin of Error,±109
ZCTA5 78537,
    Estimate,"47,346"
    Margin of Error,"±2,820"
ZCTA5 78538,
    Estimate,"11,524"
    Margin of Error,"±1,359"
ZCTA5 78539,
    Estimate,"35,321"
    Margin of Error,"±1,609"
ZCTA5 78541,
    Estimate,"44,680"
    Margin of Error,"±2,111"
ZCTA5 78542,
    Estimate,"75,569"
    Margin of Error,"±3,489"
ZCTA5 78543,
    Estimate,"9,118"
    Margin of Error,±634
ZCTA5 78545,
    Estimate,572
    Margin of Error,±350
ZCTA5 78548,
    Estimate,727
    Margin of Error,±289
ZCTA5 78549,
    Estimate,861
    Margin of Error,±431
ZCTA5 78550,
    Estimate,"52,216"
    Margin of Error,"±1,349"
ZCTA5 78552,
    Estimate,"38,553"
    Margin of Error,"±1,773"
ZCTA5 78557,
    Estimate,"14,022"
    Margin of Error,±322
ZCTA5 78558,
    Estimate,"1,000"
    Margin of Error,±596
ZCTA5 78559,
    Estimate,"12,709"
    Margin of Error,"±1,289"
ZCTA5 78560,
    Estimate,"5,084"
    Margin of Error,±452
ZCTA5 78561,
    Estimate,688
    Margin of Error,±203
ZCTA5 78562,
    Estimate,"4,163"
    Margin of Error,±258
ZCTA5 78563,
    Estimate,190
    Margin of Error,±114
ZCTA5 78564,
    Estimate,207
    Margin of Error,±242
ZCTA5 78565,
    Estimate,112
    Margin of Error,±130
ZCTA5 78566,
    Estimate,"18,249"
    Margin of Error,"±1,000"
ZCTA5 78567,
    Estimate,495
    Margin of Error,±193
ZCTA5 78569,
    Estimate,"4,092"
    Margin of Error,±287
ZCTA5 78570,
    Estimate,"34,608"
    Margin of Error,"±1,947"
ZCTA5 78572,
    Estimate,"80,213"
    Margin of Error,"±2,286"
ZCTA5 78573,
    Estimate,"38,839"
    Margin of Error,"±1,882"
ZCTA5 78574,
    Estimate,"62,040"
    Margin of Error,"±2,860"
ZCTA5 78575,
    Estimate,"12,490"
    Margin of Error,"±1,785"
ZCTA5 78576,
    Estimate,"10,971"
    Margin of Error,"±1,510"
ZCTA5 78577,
    Estimate,"77,835"
    Margin of Error,±38
ZCTA5 78578,
    Estimate,"11,677"
    Margin of Error,±602
ZCTA5 78579,
    Estimate,"5,642"
    Margin of Error,±785
ZCTA5 78580,
    Estimate,"14,719"
    Margin of Error,±429
ZCTA5 78582,
    Estimate,"42,582"
    Margin of Error,±843
ZCTA5 78583,
    Estimate,"7,322"
    Margin of Error,±865
ZCTA5 78584,
    Estimate,"19,270"
    Margin of Error,±676
ZCTA5 78585,
    Estimate,291
    Margin of Error,±186
ZCTA5 78586,
    Estimate,"56,284"
    Margin of Error,"±2,170"
ZCTA5 78588,
    Estimate,204
    Margin of Error,±117
ZCTA5 78589,
    Estimate,"41,628"
    Margin of Error,"±1,100"
ZCTA5 78590,
    Estimate,366
    Margin of Error,±127
ZCTA5 78591,
    Estimate,303
    Margin of Error,±145
ZCTA5 78592,
    Estimate,840
    Margin of Error,±242
ZCTA5 78593,
    Estimate,"6,008"
    Margin of Error,"±1,066"
ZCTA5 78594,
    Estimate,"1,815"
    Margin of Error,±376
ZCTA5 78595,
    Estimate,"6,053"
    Margin of Error,"±1,152"
ZCTA5 78596,
    Estimate,"65,885"
    Margin of Error,"±2,023"
ZCTA5 78597,
    Estimate,"2,839"
    Margin of Error,±14
ZCTA5 78598,
    Estimate,88
    Margin of Error,±48
ZCTA5 78602,
    Estimate,"27,958"
    Margin of Error,"±1,602"
ZCTA5 78605,
    Estimate,"6,110"
    Margin of Error,±805
ZCTA5 78606,
    Estimate,"5,460"
    Margin of Error,±437
ZCTA5 78607,
    Estimate,41
    Margin of Error,±33
ZCTA5 78608,
    Estimate,443
    Margin of Error,±205
ZCTA5 78609,
    Estimate,"2,044"
    Margin of Error,±299
ZCTA5 78610,
    Estimate,"35,142"
    Margin of Error,"±1,190"
ZCTA5 78611,
    Estimate,"13,313"
    Margin of Error,±762
ZCTA5 78612,
    Estimate,"13,852"
    Margin of Error,"±1,522"
ZCTA5 78613,
    Estimate,"79,699"
    Margin of Error,"±1,066"
ZCTA5 78614,
    Estimate,577
    Margin of Error,±203
ZCTA5 78615,
    Estimate,"1,229"
    Margin of Error,±261
ZCTA5 78616,
    Estimate,"8,285"
    Margin of Error,±949
ZCTA5 78617,
    Estimate,"28,558"
    Margin of Error,"±1,729"
ZCTA5 78618,
    Estimate,331
    Margin of Error,±125
ZCTA5 78619,
    Estimate,"4,476"
    Margin of Error,±594
ZCTA5 78620,
    Estimate,"16,882"
    Margin of Error,±971
ZCTA5 78621,
    Estimate,"23,496"
    Margin of Error,"±1,493"
ZCTA5 78622,
    Estimate,195
    Margin of Error,±78
ZCTA5 78623,
    Estimate,921
    Margin of Error,±284
ZCTA5 78624,
    Estimate,"21,945"
    Margin of Error,±527
ZCTA5 78626,
    Estimate,"33,626"
    Margin of Error,"±1,226"
ZCTA5 78628,
    Estimate,"32,946"
    Margin of Error,"±1,049"
ZCTA5 78629,
    Estimate,"12,047"
    Margin of Error,±498
ZCTA5 78631,
    Estimate,"2,856"
    Margin of Error,±532
ZCTA5 78632,
    Estimate,955
    Margin of Error,±307
ZCTA5 78633,
    Estimate,"25,847"
    Margin of Error,±957
ZCTA5 78634,
    Estimate,"30,934"
    Margin of Error,±885
ZCTA5 78635,
    Estimate,464
    Margin of Error,±369
ZCTA5 78636,
    Estimate,"3,722"
    Margin of Error,±466
ZCTA5 78638,
    Estimate,"2,304"
    Margin of Error,±424
ZCTA5 78639,
    Estimate,"8,409"
    Margin of Error,±654
ZCTA5 78640,
    Estimate,"56,645"
    Margin of Error,"±1,411"
ZCTA5 78641,
    Estimate,"65,654"
    Margin of Error,"±1,391"
ZCTA5 78642,
    Estimate,"11,817"
    Margin of Error,±992
ZCTA5 78643,
    Estimate,"6,265"
    Margin of Error,±383
ZCTA5 78644,
    Estimate,"18,274"
    Margin of Error,±628
ZCTA5 78645,
    Estimate,"11,254"
    Margin of Error,±583
ZCTA5 78648,
    Estimate,"8,150"
    Margin of Error,±579
ZCTA5 78650,
    Estimate,"1,672"
    Margin of Error,±436
ZCTA5 78652,
    Estimate,"5,504"
    Margin of Error,±954
ZCTA5 78653,
    Estimate,"22,804"
    Margin of Error,"±1,562"
ZCTA5 78654,
    Estimate,"18,450"
    Margin of Error,±727
ZCTA5 78655,
    Estimate,"3,480"
    Margin of Error,±585
ZCTA5 78656,
    Estimate,"2,157"
    Margin of Error,±519
ZCTA5 78657,
    Estimate,"5,792"
    Margin of Error,±473
ZCTA5 78659,
    Estimate,"3,061"
    Margin of Error,±644
ZCTA5 78660,
    Estimate,"89,830"
    Margin of Error,"±2,598"
ZCTA5 78661,
    Estimate,345
    Margin of Error,±143
ZCTA5 78662,
    Estimate,"2,298"
    Margin of Error,±528
ZCTA5 78663,
    Estimate,846
    Margin of Error,±325
ZCTA5 78664,
    Estimate,"62,183"
    Margin of Error,"±1,772"
ZCTA5 78665,
    Estimate,"48,362"
    Margin of Error,"±1,810"
ZCTA5 78666,
    Estimate,"79,276"
    Margin of Error,"±1,369"
ZCTA5 78669,
    Estimate,"12,106"
    Margin of Error,"±1,057"
ZCTA5 78670,
    Estimate,115
    Margin of Error,±56
ZCTA5 78671,
    Estimate,759
    Margin of Error,±257
ZCTA5 78672,
    Estimate,"1,173"
    Margin of Error,±243
ZCTA5 78675,
    Estimate,340
    Margin of Error,±175
ZCTA5 78676,
    Estimate,"12,868"
    Margin of Error,±779
ZCTA5 78677,
    Estimate,19
    Margin of Error,±24
ZCTA5 78681,
    Estimate,"56,959"
    Margin of Error,"±1,407"
ZCTA5 78701,
    Estimate,"9,427"
    Margin of Error,±757
ZCTA5 78702,
    Estimate,"23,389"
    Margin of Error,"±1,004"
ZCTA5 78703,
    Estimate,"20,890"
    Margin of Error,±820
ZCTA5 78704,
    Estimate,"48,486"
    Margin of Error,"±1,261"
ZCTA5 78705,
    Estimate,"33,948"
    Margin of Error,"±1,562"
ZCTA5 78712,
    Estimate,860
    Margin of Error,±345
ZCTA5 78717,
    Estimate,"30,218"
    Margin of Error,"±1,082"
ZCTA5 78719,
    Estimate,"1,815"
    Margin of Error,±326
ZCTA5 78721,
    Estimate,"12,492"
    Margin of Error,"±1,006"
ZCTA5 78722,
    Estimate,"7,110"
    Margin of Error,±501
ZCTA5 78723,
    Estimate,"34,569"
    Margin of Error,"±1,369"
ZCTA5 78724,
    Estimate,"24,779"
    Margin of Error,"±1,542"
ZCTA5 78725,
    Estimate,"7,886"
    Margin of Error,±867
ZCTA5 78726,
    Estimate,"13,867"
    Margin of Error,"±1,582"
ZCTA5 78727,
    Estimate,"29,509"
    Margin of Error,"±1,037"
ZCTA5 78728,
    Estimate,"21,480"
    Margin of Error,"±1,161"
ZCTA5 78729,
    Estimate,"29,315"
    Margin of Error,"±1,187"
ZCTA5 78730,
    Estimate,"9,186"
    Margin of Error,±619
ZCTA5 78731,
    Estimate,"27,175"
    Margin of Error,±931
ZCTA5 78732,
    Estimate,"17,849"
    Margin of Error,"±1,019"
ZCTA5 78733,
    Estimate,"8,611"
    Margin of Error,±463
ZCTA5 78734,
    Estimate,"18,745"
    Margin of Error,±785
ZCTA5 78735,
    Estimate,"17,923"
    Margin of Error,±858
ZCTA5 78736,
    Estimate,"9,047"
    Margin of Error,±747
ZCTA5 78737,
    Estimate,"16,160"
    Margin of Error,±717
ZCTA5 78738,
    Estimate,"15,589"
    Margin of Error,±626
ZCTA5 78739,
    Estimate,"20,312"
    Margin of Error,±702
ZCTA5 78741,
    Estimate,"52,716"
    Margin of Error,"±1,610"
ZCTA5 78742,
    Estimate,828
    Margin of Error,±357
ZCTA5 78744,
    Estimate,"48,969"
    Margin of Error,"±1,599"
ZCTA5 78745,
    Estimate,"62,771"
    Margin of Error,"±2,021"
ZCTA5 78746,
    Estimate,"28,495"
    Margin of Error,±645
ZCTA5 78747,
    Estimate,"20,166"
    Margin of Error,"±1,177"
ZCTA5 78748,
    Estimate,"50,997"
    Margin of Error,"±1,532"
ZCTA5 78749,
    Estimate,"37,774"
    Margin of Error,"±1,392"
ZCTA5 78750,
    Estimate,"30,847"
    Margin of Error,"±1,161"
ZCTA5 78751,
    Estimate,"15,805"
    Margin of Error,±951
ZCTA5 78752,
    Estimate,"21,324"
    Margin of Error,"±1,253"
ZCTA5 78753,
    Estimate,"59,085"
    Margin of Error,"±2,659"
ZCTA5 78754,
    Estimate,"24,408"
    Margin of Error,"±1,906"
ZCTA5 78756,
    Estimate,"8,323"
    Margin of Error,±540
ZCTA5 78757,
    Estimate,"24,823"
    Margin of Error,"±1,345"
ZCTA5 78758,
    Estimate,"47,470"
    Margin of Error,"±1,953"
ZCTA5 78759,
    Estimate,"42,524"
    Margin of Error,"±1,209"
ZCTA5 78801,
    Estimate,"22,647"
    Margin of Error,±662
ZCTA5 78802,
    Estimate,251
    Margin of Error,±355
ZCTA5 78827,
    Estimate,"1,052"
    Margin of Error,±334
ZCTA5 78828,
    Estimate,81
    Margin of Error,±71
ZCTA5 78829,
    Estimate,"1,274"
    Margin of Error,±435
ZCTA5 78830,
    Estimate,887
    Margin of Error,±340
ZCTA5 78832,
    Estimate,"3,675"
    Margin of Error,*****
ZCTA5 78833,
    Estimate,"1,536"
    Margin of Error,±289
ZCTA5 78834,
    Estimate,"8,549"
    Margin of Error,±519
ZCTA5 78836,
    Estimate,162
    Margin of Error,±99
ZCTA5 78837,
    Estimate,236
    Margin of Error,±113
ZCTA5 78838,
    Estimate,156
    Margin of Error,±95
ZCTA5 78839,
    Estimate,"9,223"
    Margin of Error,±591
ZCTA5 78840,
    Estimate,"48,143"
    Margin of Error,±185
ZCTA5 78843,
    Estimate,577
    Margin of Error,±135
ZCTA5 78850,
    Estimate,"1,305"
    Margin of Error,±367
ZCTA5 78851,
    Estimate,33
    Margin of Error,±29
ZCTA5 78852,
    Estimate,"56,838"
    Margin of Error,±613
ZCTA5 78860,
    Estimate,23
    Margin of Error,±38
ZCTA5 78861,
    Estimate,"13,965"
    Margin of Error,±876
ZCTA5 78870,
    Estimate,847
    Margin of Error,±295
ZCTA5 78871,
    Estimate,56
    Margin of Error,±71
ZCTA5 78872,
    Estimate,"1,647"
    Margin of Error,±436
ZCTA5 78873,
    Estimate,"1,908"
    Margin of Error,±279
ZCTA5 78877,
    Estimate,777
    Margin of Error,±388
ZCTA5 78879,
    Estimate,137
    Margin of Error,±94
ZCTA5 78880,
    Estimate,"1,812"
    Margin of Error,±249
ZCTA5 78881,
    Estimate,"2,122"
    Margin of Error,±470
ZCTA5 78883,
    Estimate,285
    Margin of Error,±176
ZCTA5 78884,
    Estimate,"1,224"
    Margin of Error,±357
ZCTA5 78885,
    Estimate,86
    Margin of Error,±56
ZCTA5 78886,
    Estimate,379
    Margin of Error,±180
ZCTA5 78931,
    Estimate,253
    Margin of Error,±159
ZCTA5 78932,
    Estimate,555
    Margin of Error,±194
ZCTA5 78933,
    Estimate,"1,294"
    Margin of Error,±415
ZCTA5 78934,
    Estimate,"6,394"
    Margin of Error,±629
ZCTA5 78935,
    Estimate,"1,396"
    Margin of Error,±448
ZCTA5 78938,
    Estimate,387
    Margin of Error,±183
ZCTA5 78940,
    Estimate,"2,347"
    Margin of Error,±345
ZCTA5 78941,
    Estimate,"3,143"
    Margin of Error,±534
ZCTA5 78942,
    Estimate,"8,629"
    Margin of Error,±477
ZCTA5 78943,
    Estimate,283
    Margin of Error,±183
ZCTA5 78944,
    Estimate,537
    Margin of Error,±138
ZCTA5 78945,
    Estimate,"10,463"
    Margin of Error,±599
ZCTA5 78946,
    Estimate,"1,247"
    Margin of Error,±329
ZCTA5 78947,
    Estimate,"4,688"
    Margin of Error,±403
ZCTA5 78948,
    Estimate,760
    Margin of Error,±260
ZCTA5 78949,
    Estimate,666
    Margin of Error,±228
ZCTA5 78950,
    Estimate,"1,785"
    Margin of Error,±436
ZCTA5 78951,
    Estimate,0
    Margin of Error,±13
ZCTA5 78953,
    Estimate,790
    Margin of Error,±301
ZCTA5 78954,
    Estimate,"1,083"
    Margin of Error,±181
ZCTA5 78956,
    Estimate,"5,383"
    Margin of Error,±564
ZCTA5 78957,
    Estimate,"9,704"
    Margin of Error,±885
ZCTA5 78959,
    Estimate,"1,894"
    Margin of Error,±234
ZCTA5 78962,
    Estimate,"5,239"
    Margin of Error,±550
ZCTA5 78963,
    Estimate,"1,247"
    Margin of Error,±275
ZCTA5 79001,
    Estimate,200
    Margin of Error,±53
ZCTA5 79003,
    Estimate,178
    Margin of Error,±63
ZCTA5 79005,
    Estimate,"1,639"
    Margin of Error,±144
ZCTA5 79007,
    Estimate,"14,447"
    Margin of Error,±370
ZCTA5 79009,
    Estimate,"1,728"
    Margin of Error,±242
ZCTA5 79010,
    Estimate,996
    Margin of Error,±458
ZCTA5 79011,
    Estimate,188
    Margin of Error,±51
ZCTA5 79012,
    Estimate,"1,341"
    Margin of Error,±420
ZCTA5 79013,
    Estimate,"3,708"
    Margin of Error,±360
ZCTA5 79014,
    Estimate,"4,052"
    Margin of Error,±40
ZCTA5 79015,
    Estimate,"22,193"
    Margin of Error,±784
ZCTA5 79016,
    Estimate,138
    Margin of Error,±110
ZCTA5 79018,
    Estimate,321
    Margin of Error,±122
ZCTA5 79019,
    Estimate,"1,779"
    Margin of Error,±127
ZCTA5 79021,
    Estimate,151
    Margin of Error,±66
