Label (Grouping),Total
ZCTA5 77991,
    Estimate,526
    Margin of Error,±402
ZCTA5 77993,
    Estimate,214
    Margin of Error,±214
ZCTA5 77994,
    Estimate,430
    Margin of Error,±202
ZCTA5 77995,
    Estimate,"10,890"
    Margin of Error,±706
ZCTA5 78001,
    Estimate,0
    Margin of Error,±15
ZCTA5 78002,
    Estimate,"8,047"
    Margin of Error,"±1,403"
ZCTA5 78003,
    Estimate,"8,940"
    Margin of Error,"±1,062"
ZCTA5 78004,
    Estimate,610
    Margin of Error,±261
ZCTA5 78005,
    Estimate,"1,421"
    Margin of Error,±540
ZCTA5 78006,
    Estimate,"41,236"
    Margin of Error,"±1,625"
ZCTA5 78007,
    Estimate,196
    Margin of Error,±166
ZCTA5 78008,
    Estimate,365
    Margin of Error,±249
ZCTA5 78009,
    Estimate,"9,202"
    Margin of Error,"±1,163"
ZCTA5 78010,
    Estimate,"4,174"
    Margin of Error,±802
ZCTA5 78011,
    Estimate,"1,608"
    Margin of Error,±509
ZCTA5 78012,
    Estimate,253
    Margin of Error,±131
ZCTA5 78013,
    Estimate,"5,169"
    Margin of Error,±726
ZCTA5 78014,
    Estimate,"5,245"
    Margin of Error,±488
ZCTA5 78015,
    Estimate,"21,583"
    Margin of Error,"±2,345"
ZCTA5 78016,
    Estimate,"11,345"
    Margin of Error,"±1,064"
ZCTA5 78017,
    Estimate,"5,471"
    Margin of Error,±638
ZCTA5 78019,
    Estimate,"1,877"
    Margin of Error,±498
ZCTA5 78021,
    Estimate,5
    Margin of Error,±9
ZCTA5 78022,
    Estimate,"4,724"
    Margin of Error,±477
ZCTA5 78023,
    Estimate,"28,195"
    Margin of Error,"±1,404"
ZCTA5 78024,
    Estimate,"1,190"
    Margin of Error,±243
ZCTA5 78025,
    Estimate,"5,264"
    Margin of Error,±762
ZCTA5 78026,
    Estimate,"6,426"
    Margin of Error,±585
ZCTA5 78027,
    Estimate,460
    Margin of Error,±301
ZCTA5 78028,
    Estimate,"39,906"
    Margin of Error,±957
ZCTA5 78029,
    Estimate,0
    Margin of Error,±15
ZCTA5 78039,
    Estimate,"2,193"
    Margin of Error,±575
ZCTA5 78040,
    Estimate,"36,727"
    Margin of Error,"±2,477"
ZCTA5 78041,
    Estimate,"47,594"
    Margin of Error,"±2,235"
ZCTA5 78043,
    Estimate,"44,443"
    Margin of Error,"±2,767"
ZCTA5 78044,
    Estimate,397
    Margin of Error,±227
ZCTA5 78045,
    Estimate,"67,686"
    Margin of Error,"±2,993"
ZCTA5 78046,
    Estimate,"69,422"
    Margin of Error,"±2,433"
ZCTA5 78050,
    Estimate,713
    Margin of Error,±406
ZCTA5 78052,
    Estimate,"6,339"
    Margin of Error,±844
ZCTA5 78055,
    Estimate,"2,036"
    Margin of Error,±377
ZCTA5 78056,
    Estimate,"2,096"
    Margin of Error,±510
ZCTA5 78057,
    Estimate,556
    Margin of Error,±395
ZCTA5 78058,
    Estimate,871
    Margin of Error,±252
ZCTA5 78059,
    Estimate,"6,106"
    Margin of Error,"±1,029"
ZCTA5 78061,
    Estimate,"10,892"
    Margin of Error,±737
ZCTA5 78062,
    Estimate,0
    Margin of Error,±15
ZCTA5 78063,
    Estimate,"10,309"
    Margin of Error,±918
ZCTA5 78064,
    Estimate,"15,969"
    Margin of Error,"±1,128"
ZCTA5 78065,
    Estimate,"11,741"
    Margin of Error,"±1,148"
ZCTA5 78066,
    Estimate,707
    Margin of Error,±315
ZCTA5 78067,
    Estimate,811
    Margin of Error,±428
ZCTA5 78069,
    Estimate,"7,124"
    Margin of Error,"±1,240"
ZCTA5 78070,
    Estimate,"18,529"
    Margin of Error,"±1,441"
ZCTA5 78071,
    Estimate,"3,837"
    Margin of Error,±356
ZCTA5 78072,
    Estimate,437
    Margin of Error,±143
ZCTA5 78073,
    Estimate,"9,219"
    Margin of Error,"±1,333"
ZCTA5 78074,
    Estimate,69
    Margin of Error,±103
ZCTA5 78075,
    Estimate,154
    Margin of Error,±93
ZCTA5 78076,
    Estimate,"13,037"
    Margin of Error,±421
ZCTA5 78101,
    Estimate,"8,863"
    Margin of Error,"±1,990"
ZCTA5 78102,
    Estimate,"26,887"
    Margin of Error,±566
ZCTA5 78104,
    Estimate,86
    Margin of Error,±91
ZCTA5 78107,
    Estimate,310
    Margin of Error,±151
ZCTA5 78108,
    Estimate,"46,463"
    Margin of Error,"±1,491"
ZCTA5 78109,
    Estimate,"52,507"
    Margin of Error,"±2,281"
ZCTA5 78111,
    Estimate,0
    Margin of Error,±15
ZCTA5 78112,
    Estimate,"10,234"
    Margin of Error,±944
ZCTA5 78113,
    Estimate,"2,691"
    Margin of Error,±513
ZCTA5 78114,
    Estimate,"23,351"
    Margin of Error,"±1,313"
ZCTA5 78116,
    Estimate,220
    Margin of Error,±145
ZCTA5 78117,
    Estimate,667
    Margin of Error,±249
ZCTA5 78118,
    Estimate,"4,147"
    Margin of Error,±315
ZCTA5 78119,
    Estimate,"7,147"
    Margin of Error,±353
ZCTA5 78121,
    Estimate,"14,461"
    Margin of Error,"±1,305"
ZCTA5 78122,
    Estimate,207
    Margin of Error,±129
ZCTA5 78123,
    Estimate,"2,310"
    Margin of Error,±819
ZCTA5 78124,
    Estimate,"7,250"
    Margin of Error,±848
ZCTA5 78125,
    Estimate,21
    Margin of Error,±18
ZCTA5 78130,
    Estimate,"91,275"
    Margin of Error,"±1,695"
ZCTA5 78132,
    Estimate,"37,386"
    Margin of Error,"±1,699"
ZCTA5 78133,
    Estimate,"22,120"
    Margin of Error,"±1,648"
ZCTA5 78140,
    Estimate,"3,889"
    Margin of Error,±597
ZCTA5 78141,
    Estimate,850
    Margin of Error,±230
ZCTA5 78142,
    Estimate,35
    Margin of Error,±27
ZCTA5 78143,
    Estimate,191
    Margin of Error,±271
ZCTA5 78144,
    Estimate,0
    Margin of Error,±15
ZCTA5 78145,
    Estimate,81
    Margin of Error,±78
ZCTA5 78146,
    Estimate,798
    Margin of Error,±341
ZCTA5 78147,
    Estimate,"1,709"
    Margin of Error,±434
ZCTA5 78148,
    Estimate,"22,236"
    Margin of Error,±943
ZCTA5 78150,
    Estimate,0
    Margin of Error,±15
ZCTA5 78151,
    Estimate,"1,592"
    Margin of Error,±309
ZCTA5 78152,
    Estimate,"2,969"
    Margin of Error,±525
ZCTA5 78154,
    Estimate,"40,535"
    Margin of Error,"±1,250"
ZCTA5 78155,
    Estimate,"52,295"
    Margin of Error,"±1,590"
ZCTA5 78159,
    Estimate,587
    Margin of Error,±171
ZCTA5 78160,
    Estimate,"5,008"
    Margin of Error,±785
ZCTA5 78161,
    Estimate,519
    Margin of Error,±366
ZCTA5 78162,
    Estimate,343
    Margin of Error,±207
ZCTA5 78163,
    Estimate,"15,389"
    Margin of Error,"±1,601"
ZCTA5 78164,
    Estimate,"3,397"
    Margin of Error,±566
ZCTA5 78201,
    Estimate,"45,355"
    Margin of Error,"±2,863"
ZCTA5 78202,
    Estimate,"9,695"
    Margin of Error,"±1,298"
ZCTA5 78203,
    Estimate,"5,174"
    Margin of Error,±941
ZCTA5 78204,
    Estimate,"11,969"
    Margin of Error,"±1,500"
ZCTA5 78205,
    Estimate,"1,741"
    Margin of Error,±381
ZCTA5 78207,
    Estimate,"51,381"
    Margin of Error,"±2,400"
ZCTA5 78208,
    Estimate,"4,186"
    Margin of Error,±504
ZCTA5 78209,
    Estimate,"43,184"
    Margin of Error,"±1,908"
ZCTA5 78210,
    Estimate,"33,413"
    Margin of Error,"±2,047"
ZCTA5 78211,
    Estimate,"31,433"
    Margin of Error,"±2,269"
ZCTA5 78212,
    Estimate,"26,911"
    Margin of Error,"±1,264"
ZCTA5 78213,
    Estimate,"42,321"
    Margin of Error,"±3,108"
ZCTA5 78214,
    Estimate,"22,914"
    Margin of Error,"±1,803"
ZCTA5 78215,
    Estimate,"3,231"
    Margin of Error,±392
ZCTA5 78216,
    Estimate,"42,379"
    Margin of Error,"±2,320"
ZCTA5 78217,
    Estimate,"32,152"
    Margin of Error,"±1,793"
ZCTA5 78218,
    Estimate,"37,122"
    Margin of Error,"±2,928"
ZCTA5 78219,
    Estimate,"16,442"
    Margin of Error,"±1,234"
ZCTA5 78220,
    Estimate,"16,919"
    Margin of Error,"±1,525"
ZCTA5 78221,
    Estimate,"40,272"
    Margin of Error,"±2,562"
ZCTA5 78222,
    Estimate,"24,866"
    Margin of Error,"±2,065"
ZCTA5 78223,
    Estimate,"55,063"
    Margin of Error,"±2,596"
ZCTA5 78224,
    Estimate,"20,965"
    Margin of Error,"±2,245"
ZCTA5 78225,
    Estimate,"13,802"
    Margin of Error,"±1,486"
ZCTA5 78226,
    Estimate,"7,357"
    Margin of Error,"±1,201"
ZCTA5 78227,
    Estimate,"45,553"
    Margin of Error,"±3,030"
ZCTA5 78228,
    Estimate,"57,172"
    Margin of Error,"±2,776"
ZCTA5 78229,
    Estimate,"34,082"
    Margin of Error,"±2,049"
ZCTA5 78230,
    Estimate,"42,387"
    Margin of Error,"±2,089"
ZCTA5 78231,
    Estimate,"9,972"
    Margin of Error,"±1,266"
ZCTA5 78232,
    Estimate,"36,169"
    Margin of Error,"±2,079"
ZCTA5 78233,
    Estimate,"47,172"
    Margin of Error,"±1,826"
ZCTA5 78234,
    Estimate,"5,534"
    Margin of Error,±578
ZCTA5 78235,
    Estimate,"2,548"
    Margin of Error,±356
ZCTA5 78236,
    Estimate,"8,154"
    Margin of Error,±576
ZCTA5 78237,
    Estimate,"38,492"
    Margin of Error,"±2,194"
ZCTA5 78238,
    Estimate,"25,900"
    Margin of Error,"±2,513"
ZCTA5 78239,
    Estimate,"30,482"
    Margin of Error,"±2,413"
ZCTA5 78240,
    Estimate,"57,532"
    Margin of Error,"±3,436"
ZCTA5 78242,
    Estimate,"36,404"
    Margin of Error,"±2,353"
ZCTA5 78243,
    Estimate,299
    Margin of Error,±32
ZCTA5 78244,
    Estimate,"36,234"
    Margin of Error,"±3,047"
ZCTA5 78245,
    Estimate,"92,770"
    Margin of Error,"±4,378"
ZCTA5 78247,
    Estimate,"49,888"
    Margin of Error,"±2,053"
ZCTA5 78248,
    Estimate,"13,366"
    Margin of Error,"±1,254"
ZCTA5 78249,
    Estimate,"60,769"
    Margin of Error,"±2,628"
ZCTA5 78250,
    Estimate,"59,434"
    Margin of Error,"±3,294"
ZCTA5 78251,
    Estimate,"62,064"
    Margin of Error,"±4,133"
ZCTA5 78252,
    Estimate,"15,624"
    Margin of Error,"±1,846"
ZCTA5 78253,
    Estimate,"63,735"
    Margin of Error,"±2,999"
ZCTA5 78254,
    Estimate,"76,945"
    Margin of Error,"±4,102"
ZCTA5 78255,
    Estimate,"18,149"
    Margin of Error,"±1,790"
ZCTA5 78256,
    Estimate,"12,195"
    Margin of Error,"±1,743"
ZCTA5 78257,
    Estimate,"9,783"
    Margin of Error,"±1,166"
ZCTA5 78258,
    Estimate,"48,344"
    Margin of Error,"±3,210"
ZCTA5 78259,
    Estimate,"26,568"
    Margin of Error,"±2,119"
ZCTA5 78260,
    Estimate,"35,972"
    Margin of Error,"±2,074"
ZCTA5 78261,
    Estimate,"25,729"
    Margin of Error,"±2,082"
ZCTA5 78263,
    Estimate,"5,642"
    Margin of Error,"±1,015"
ZCTA5 78264,
    Estimate,"12,545"
    Margin of Error,"±2,059"
ZCTA5 78266,
    Estimate,"6,913"
    Margin of Error,±680
ZCTA5 78330,
    Estimate,489
    Margin of Error,±183
ZCTA5 78332,
    Estimate,"27,003"
    Margin of Error,"±1,026"
ZCTA5 78336,
    Estimate,"11,774"
    Margin of Error,±756
ZCTA5 78338,
    Estimate,0
    Margin of Error,±15
ZCTA5 78339,
    Estimate,316
    Margin of Error,±232
ZCTA5 78340,
    Estimate,396
    Margin of Error,±123
ZCTA5 78341,
    Estimate,"1,508"
    Margin of Error,±417
ZCTA5 78342,
    Estimate,363
    Margin of Error,±228
ZCTA5 78343,
    Estimate,"4,554"
    Margin of Error,±378
ZCTA5 78344,
    Estimate,488
    Margin of Error,±191
ZCTA5 78347,
    Estimate,24
    Margin of Error,±41
ZCTA5 78349,
    Estimate,568
    Margin of Error,±417
ZCTA5 78351,
    Estimate,652
    Margin of Error,±351
ZCTA5 78352,
    Estimate,235
    Margin of Error,±353
ZCTA5 78353,
    Estimate,381
    Margin of Error,±163
ZCTA5 78355,
    Estimate,"7,080"
    Margin of Error,±278
ZCTA5 78357,
    Estimate,"2,817"
    Margin of Error,±498
ZCTA5 78358,
    Estimate,832
    Margin of Error,±321
ZCTA5 78359,
    Estimate,"2,122"
    Margin of Error,±381
ZCTA5 78360,
    Estimate,0
    Margin of Error,±15
ZCTA5 78361,
    Estimate,"4,830"
    Margin of Error,*****
ZCTA5 78362,
    Estimate,"10,737"
    Margin of Error,±296
ZCTA5 78363,
    Estimate,"29,246"
    Margin of Error,±468
ZCTA5 78368,
    Estimate,"8,989"
    Margin of Error,±560
ZCTA5 78369,
    Estimate,220
    Margin of Error,±105
ZCTA5 78370,
    Estimate,"5,350"
    Margin of Error,±699
ZCTA5 78371,
    Estimate,130
    Margin of Error,±83
ZCTA5 78372,
    Estimate,"4,999"
    Margin of Error,±892
ZCTA5 78373,
    Estimate,"3,242"
    Margin of Error,±233
ZCTA5 78374,
    Estimate,"20,037"
    Margin of Error,±86
ZCTA5 78375,
    Estimate,"3,238"
    Margin of Error,±639
ZCTA5 78376,
    Estimate,258
    Margin of Error,±126
ZCTA5 78377,
    Estimate,"3,296"
    Margin of Error,±161
ZCTA5 78379,
    Estimate,"1,597"
    Margin of Error,±467
ZCTA5 78380,
    Estimate,"24,055"
    Margin of Error,±822
ZCTA5 78382,
    Estimate,"19,425"
    Margin of Error,±769
ZCTA5 78383,
    Estimate,"4,374"
    Margin of Error,"±1,098"
ZCTA5 78384,
    Estimate,"5,510"
    Margin of Error,±561
ZCTA5 78385,
    Estimate,116
    Margin of Error,±95
ZCTA5 78387,
    Estimate,"9,148"
    Margin of Error,±857
ZCTA5 78389,
    Estimate,"2,097"
    Margin of Error,±512
ZCTA5 78390,
    Estimate,"5,737"
    Margin of Error,±871
ZCTA5 78391,
    Estimate,150
    Margin of Error,±108
ZCTA5 78393,
    Estimate,"1,966"
    Margin of Error,±264
ZCTA5 78401,
    Estimate,"4,583"
    Margin of Error,±473
ZCTA5 78402,
    Estimate,308
    Margin of Error,±187
ZCTA5 78404,
    Estimate,"14,873"
    Margin of Error,"±1,351"
ZCTA5 78405,
    Estimate,"14,901"
    Margin of Error,"±1,535"
ZCTA5 78406,
    Estimate,"2,240"
    Margin of Error,±512
ZCTA5 78407,
    Estimate,"1,796"
    Margin of Error,±745
ZCTA5 78408,
    Estimate,"10,104"
    Margin of Error,"±1,089"
ZCTA5 78409,
    Estimate,"2,424"
    Margin of Error,±427
ZCTA5 78410,
    Estimate,"28,167"
    Margin of Error,"±1,980"
ZCTA5 78411,
    Estimate,"23,492"
    Margin of Error,"±1,698"
ZCTA5 78412,
    Estimate,"40,398"
    Margin of Error,"±1,845"
ZCTA5 78413,
    Estimate,"35,750"
    Margin of Error,"±1,692"
ZCTA5 78414,
    Estimate,"48,891"
    Margin of Error,"±2,215"
ZCTA5 78415,
    Estimate,"42,831"
    Margin of Error,"±2,529"
ZCTA5 78416,
    Estimate,"13,865"
    Margin of Error,"±1,213"
ZCTA5 78417,
    Estimate,"4,542"
    Margin of Error,±724
ZCTA5 78418,
    Estimate,"29,626"
    Margin of Error,"±2,250"
ZCTA5 78419,
    Estimate,553
    Margin of Error,±233
ZCTA5 78501,
    Estimate,"59,954"
    Margin of Error,"±2,314"
ZCTA5 78503,
    Estimate,"21,799"
    Margin of Error,"±1,960"
ZCTA5 78504,
    Estimate,"60,999"
    Margin of Error,"±3,235"
ZCTA5 78516,
    Estimate,"34,469"
    Margin of Error,"±2,156"
ZCTA5 78520,
    Estimate,"62,344"
    Margin of Error,"±2,399"
ZCTA5 78521,
    Estimate,"87,040"
    Margin of Error,"±2,848"
ZCTA5 78526,
    Estimate,"59,547"
    Margin of Error,"±2,853"
ZCTA5 78535,
    Estimate,633
    Margin of Error,±244
ZCTA5 78536,
    Estimate,404
    Margin of Error,±152
ZCTA5 78537,
    Estimate,"51,034"
    Margin of Error,"±2,990"
ZCTA5 78538,
    Estimate,"10,091"
    Margin of Error,"±1,395"
ZCTA5 78539,
    Estimate,"37,182"
    Margin of Error,"±2,234"
ZCTA5 78540,
    Estimate,0
    Margin of Error,±15
ZCTA5 78541,
    Estimate,"48,558"
    Margin of Error,"±2,832"
ZCTA5 78542,
    Estimate,"83,925"
    Margin of Error,"±5,485"
ZCTA5 78543,
    Estimate,"8,614"
    Margin of Error,"±1,122"
ZCTA5 78545,
    Estimate,444
    Margin of Error,±199
ZCTA5 78547,
    Estimate,358
    Margin of Error,±312
ZCTA5 78548,
    Estimate,"1,384"
    Margin of Error,±464
ZCTA5 78549,
    Estimate,838
    Margin of Error,±443
ZCTA5 78550,
    Estimate,"54,441"
    Margin of Error,"±1,846"
ZCTA5 78552,
    Estimate,"40,824"
    Margin of Error,"±2,395"
ZCTA5 78557,
    Estimate,"14,075"
    Margin of Error,±18
ZCTA5 78558,
    Estimate,533
    Margin of Error,±513
ZCTA5 78559,
    Estimate,"12,973"
    Margin of Error,"±1,231"
ZCTA5 78560,
    Estimate,"4,500"
    Margin of Error,±645
ZCTA5 78561,
    Estimate,900
    Margin of Error,±356
ZCTA5 78562,
    Estimate,"3,157"
    Margin of Error,±134
ZCTA5 78563,
    Estimate,62
    Margin of Error,±64
ZCTA5 78564,
    Estimate,48
    Margin of Error,±76
ZCTA5 78565,
    Estimate,57
    Margin of Error,±77
ZCTA5 78566,
    Estimate,"24,232"
    Margin of Error,"±1,905"
ZCTA5 78567,
    Estimate,484
    Margin of Error,±215
ZCTA5 78569,
    Estimate,"4,133"
    Margin of Error,±630
ZCTA5 78570,
    Estimate,"35,043"
    Margin of Error,"±2,440"
ZCTA5 78572,
    Estimate,"76,753"
    Margin of Error,"±2,841"
ZCTA5 78573,
    Estimate,"43,555"
    Margin of Error,"±2,310"
ZCTA5 78574,
    Estimate,"63,165"
    Margin of Error,"±4,107"
ZCTA5 78575,
    Estimate,"4,649"
    Margin of Error,±533
ZCTA5 78576,
    Estimate,"13,466"
    Margin of Error,"±2,402"
ZCTA5 78577,
    Estimate,"79,496"
    Margin of Error,±109
ZCTA5 78578,
    Estimate,"10,540"
    Margin of Error,±671
ZCTA5 78579,
    Estimate,"3,063"
    Margin of Error,"±1,334"
ZCTA5 78580,
    Estimate,"13,344"
    Margin of Error,±643
ZCTA5 78582,
    Estimate,"44,988"
    Margin of Error,±923
ZCTA5 78583,
    Estimate,"6,384"
    Margin of Error,±916
ZCTA5 78584,
    Estimate,"17,721"
    Margin of Error,±605
ZCTA5 78585,
    Estimate,0
    Margin of Error,±15
ZCTA5 78586,
    Estimate,"49,504"
    Margin of Error,"±2,156"
ZCTA5 78588,
    Estimate,124
    Margin of Error,±75
ZCTA5 78589,
    Estimate,"40,115"
    Margin of Error,"±1,307"
ZCTA5 78590,
    Estimate,711
    Margin of Error,±316
ZCTA5 78591,
    Estimate,270
    Margin of Error,±140
ZCTA5 78592,
    Estimate,587
    Margin of Error,±293
ZCTA5 78593,
    Estimate,"5,015"
    Margin of Error,±740
ZCTA5 78594,
    Estimate,"1,398"
    Margin of Error,±302
ZCTA5 78595,
    Estimate,"6,128"
    Margin of Error,"±1,629"
ZCTA5 78596,
    Estimate,"36,545"
    Margin of Error,"±2,090"
ZCTA5 78597,
    Estimate,"2,386"
    Margin of Error,±487
ZCTA5 78598,
    Estimate,108
    Margin of Error,±72
ZCTA5 78599,
    Estimate,"35,999"
    Margin of Error,"±3,797"
ZCTA5 78602,
    Estimate,"34,978"
    Margin of Error,"±1,841"
ZCTA5 78605,
    Estimate,"7,463"
    Margin of Error,±941
ZCTA5 78606,
    Estimate,"6,942"
    Margin of Error,±615
ZCTA5 78607,
    Estimate,208
    Margin of Error,±156
ZCTA5 78608,
    Estimate,298
    Margin of Error,±200
ZCTA5 78609,
    Estimate,"1,880"
    Margin of Error,±311
ZCTA5 78610,
    Estimate,"44,410"
    Margin of Error,"±2,085"
ZCTA5 78611,
    Estimate,"13,815"
    Margin of Error,±709
ZCTA5 78612,
    Estimate,"19,354"
    Margin of Error,"±2,474"
ZCTA5 78613,
    Estimate,"88,189"
    Margin of Error,"±1,647"
ZCTA5 78614,
    Estimate,302
    Margin of Error,±117
ZCTA5 78615,
    Estimate,"1,781"
    Margin of Error,±639
ZCTA5 78616,
    Estimate,"8,821"
    Margin of Error,"±1,328"
ZCTA5 78617,
    Estimate,"29,244"
    Margin of Error,"±2,305"
ZCTA5 78618,
    Estimate,310
    Margin of Error,±97
ZCTA5 78619,
    Estimate,"6,067"
    Margin of Error,"±1,402"
ZCTA5 78620,
    Estimate,"19,893"
    Margin of Error,"±1,471"
ZCTA5 78621,
    Estimate,"26,133"
    Margin of Error,"±1,910"
ZCTA5 78622,
    Estimate,353
    Margin of Error,±146
ZCTA5 78623,
    Estimate,"1,094"
    Margin of Error,±317
ZCTA5 78624,
    Estimate,"23,538"
    Margin of Error,±595
ZCTA5 78626,
    Estimate,"40,758"
    Margin of Error,"±1,981"
ZCTA5 78628,
    Estimate,"41,428"
    Margin of Error,"±1,991"
ZCTA5 78629,
    Estimate,"12,054"
    Margin of Error,±653
ZCTA5 78631,
    Estimate,"2,818"
    Margin of Error,±523
ZCTA5 78632,
    Estimate,"1,188"
    Margin of Error,±442
ZCTA5 78633,
    Estimate,"27,292"
    Margin of Error,"±1,493"
ZCTA5 78634,
    Estimate,"41,099"
    Margin of Error,"±1,558"
ZCTA5 78635,
    Estimate,73
    Margin of Error,±82
ZCTA5 78636,
    Estimate,"3,582"
    Margin of Error,±423
ZCTA5 78638,
    Estimate,"1,982"
    Margin of Error,±447
ZCTA5 78639,
    Estimate,"8,274"
    Margin of Error,±507
ZCTA5 78640,
    Estimate,"68,265"
    Margin of Error,"±2,205"
ZCTA5 78641,
    Estimate,"87,106"
    Margin of Error,"±2,300"
ZCTA5 78642,
    Estimate,"20,699"
    Margin of Error,"±1,391"
ZCTA5 78643,
    Estimate,"6,811"
    Margin of Error,±465
ZCTA5 78644,
    Estimate,"20,088"
    Margin of Error,"±1,198"
ZCTA5 78645,
    Estimate,"14,344"
    Margin of Error,±580
ZCTA5 78648,
    Estimate,"8,250"
    Margin of Error,±687
ZCTA5 78650,
    Estimate,"2,807"
    Margin of Error,±916
ZCTA5 78652,
    Estimate,"5,199"
    Margin of Error,±871
ZCTA5 78653,
    Estimate,"32,884"
    Margin of Error,"±2,833"
ZCTA5 78654,
    Estimate,"19,379"
    Margin of Error,±669
ZCTA5 78655,
    Estimate,"3,671"
    Margin of Error,±903
ZCTA5 78656,
    Estimate,"2,631"
    Margin of Error,±643
ZCTA5 78657,
    Estimate,"6,958"
    Margin of Error,±594
ZCTA5 78658,
    Estimate,78
    Margin of Error,±55
ZCTA5 78659,
    Estimate,"2,782"
    Margin of Error,±603
ZCTA5 78660,
    Estimate,"113,386"
    Margin of Error,"±4,887"
ZCTA5 78661,
    Estimate,437
    Margin of Error,±186
ZCTA5 78662,
    Estimate,"3,035"
    Margin of Error,±756
ZCTA5 78663,
    Estimate,599
    Margin of Error,±227
ZCTA5 78664,
    Estimate,"62,168"
    Margin of Error,"±2,503"
ZCTA5 78665,
    Estimate,"61,640"
    Margin of Error,"±3,239"
ZCTA5 78666,
    Estimate,"86,530"
    Margin of Error,"±1,587"
ZCTA5 78669,
    Estimate,"10,802"
    Margin of Error,"±1,062"
ZCTA5 78670,
    Estimate,156
    Margin of Error,±95
ZCTA5 78671,
    Estimate,755
    Margin of Error,±279
ZCTA5 78672,
    Estimate,687
    Margin of Error,±233
ZCTA5 78674,
    Estimate,233
    Margin of Error,±155
ZCTA5 78675,
    Estimate,96
    Margin of Error,±92
ZCTA5 78676,
    Estimate,"15,321"
    Margin of Error,"±1,730"
ZCTA5 78677,
    Estimate,12
    Margin of Error,±15
ZCTA5 78681,
    Estimate,"57,760"
    Margin of Error,"±2,682"
ZCTA5 78701,
    Estimate,"10,659"
    Margin of Error,"±1,195"
ZCTA5 78702,
    Estimate,"25,723"
    Margin of Error,"±1,533"
ZCTA5 78703,
    Estimate,"22,669"
    Margin of Error,"±1,469"
ZCTA5 78704,
    Estimate,"50,250"
    Margin of Error,"±2,692"
ZCTA5 78705,
    Estimate,"32,644"
    Margin of Error,"±1,496"
ZCTA5 78712,
    Estimate,210
    Margin of Error,±8
ZCTA5 78717,
    Estimate,"34,499"
    Margin of Error,"±1,610"
ZCTA5 78719,
    Estimate,"1,511"
    Margin of Error,±504
ZCTA5 78721,
    Estimate,"10,445"
    Margin of Error,±982
ZCTA5 78722,
    Estimate,"6,308"
    Margin of Error,±611
ZCTA5 78723,
    Estimate,"37,000"
    Margin of Error,"±2,380"
ZCTA5 78724,
    Estimate,"28,331"
    Margin of Error,"±2,373"
ZCTA5 78725,
    Estimate,"9,896"
    Margin of Error,"±1,352"
ZCTA5 78726,
    Estimate,"13,696"
    Margin of Error,"±1,626"
ZCTA5 78727,
    Estimate,"30,601"
    Margin of Error,"±2,098"
ZCTA5 78728,
    Estimate,"27,111"
    Margin of Error,"±2,343"
ZCTA5 78729,
    Estimate,"31,309"
    Margin of Error,"±1,891"
ZCTA5 78730,
    Estimate,"9,746"
    Margin of Error,"±1,152"
ZCTA5 78731,
    Estimate,"26,314"
    Margin of Error,"±1,276"
ZCTA5 78732,
    Estimate,"19,311"
    Margin of Error,"±1,883"
ZCTA5 78733,
    Estimate,"9,014"
    Margin of Error,"±1,061"
ZCTA5 78734,
    Estimate,"21,685"
    Margin of Error,"±1,228"
ZCTA5 78735,
    Estimate,"19,793"
    Margin of Error,"±1,186"
ZCTA5 78736,
    Estimate,"9,352"
    Margin of Error,"±1,394"
ZCTA5 78737,
    Estimate,"24,951"
    Margin of Error,"±2,261"
ZCTA5 78738,
    Estimate,"28,613"
    Margin of Error,"±1,187"
ZCTA5 78739,
    Estimate,"19,907"
    Margin of Error,±924
ZCTA5 78741,
    Estimate,"45,780"
    Margin of Error,"±1,978"
ZCTA5 78742,
    Estimate,"1,241"
    Margin of Error,±528
ZCTA5 78744,
    Estimate,"49,452"
    Margin of Error,"±3,027"
ZCTA5 78745,
    Estimate,"61,322"
    Margin of Error,"±2,733"
ZCTA5 78746,
    Estimate,"28,329"
    Margin of Error,"±1,275"
ZCTA5 78747,
    Estimate,"21,253"
    Margin of Error,"±1,995"
ZCTA5 78748,
    Estimate,"53,550"
    Margin of Error,"±2,609"
ZCTA5 78749,
    Estimate,"34,714"
    Margin of Error,"±1,821"
ZCTA5 78750,
    Estimate,"28,564"
    Margin of Error,"±2,221"
ZCTA5 78751,
    Estimate,"16,326"
    Margin of Error,"±1,320"
ZCTA5 78752,
    Estimate,"22,599"
    Margin of Error,"±2,297"
ZCTA5 78753,
    Estimate,"59,951"
    Margin of Error,"±3,044"
ZCTA5 78754,
    Estimate,"31,110"
    Margin of Error,"±2,496"
ZCTA5 78756,
    Estimate,"9,816"
    Margin of Error,±996
ZCTA5 78757,
    Estimate,"25,183"
    Margin of Error,"±2,299"
ZCTA5 78758,
    Estimate,"51,185"
    Margin of Error,"±2,780"
ZCTA5 78759,
    Estimate,"45,400"
    Margin of Error,"±2,082"
ZCTA5 78801,
    Estimate,"21,248"
    Margin of Error,±659
ZCTA5 78802,
    Estimate,0
    Margin of Error,±15
ZCTA5 78827,
    Estimate,742
    Margin of Error,±317
ZCTA5 78828,
    Estimate,83
    Margin of Error,±69
ZCTA5 78829,
    Estimate,"1,124"
    Margin of Error,±423
ZCTA5 78830,
    Estimate,479
    Margin of Error,±234
ZCTA5 78832,
    Estimate,"3,157"
    Margin of Error,*****
