Label (Grouping),Total
ZCTA5 78061,
    Estimate,"12,858"
    Margin of Error,±431
ZCTA5 78063,
    Estimate,"9,484"
    Margin of Error,±726
ZCTA5 78064,
    Estimate,"16,186"
    Margin of Error,±693
ZCTA5 78065,
    Estimate,"11,130"
    Margin of Error,±954
ZCTA5 78066,
    Estimate,521
    Margin of Error,±236
ZCTA5 78067,
    Estimate,772
    Margin of Error,±326
ZCTA5 78069,
    Estimate,"6,115"
    Margin of Error,"±1,048"
ZCTA5 78070,
    Estimate,"15,457"
    Margin of Error,±965
ZCTA5 78071,
    Estimate,"4,372"
    Margin of Error,±500
ZCTA5 78072,
    Estimate,582
    Margin of Error,±157
ZCTA5 78073,
    Estimate,"8,580"
    Margin of Error,"±1,113"
ZCTA5 78075,
    Estimate,248
    Margin of Error,±188
ZCTA5 78076,
    Estimate,"13,029"
    Margin of Error,±476
ZCTA5 78101,
    Estimate,"6,465"
    Margin of Error,±897
ZCTA5 78102,
    Estimate,"28,323"
    Margin of Error,±432
ZCTA5 78104,
    Estimate,136
    Margin of Error,±70
ZCTA5 78107,
    Estimate,269
    Margin of Error,±136
ZCTA5 78108,
    Estimate,"39,999"
    Margin of Error,"±1,472"
ZCTA5 78109,
    Estimate,"39,769"
    Margin of Error,"±1,132"
ZCTA5 78112,
    Estimate,"8,617"
    Margin of Error,±611
ZCTA5 78113,
    Estimate,"3,558"
    Margin of Error,±489
ZCTA5 78114,
    Estimate,"24,009"
    Margin of Error,±948
ZCTA5 78116,
    Estimate,313
    Margin of Error,±152
ZCTA5 78117,
    Estimate,401
    Margin of Error,±116
ZCTA5 78118,
    Estimate,"4,264"
    Margin of Error,±243
ZCTA5 78119,
    Estimate,"7,160"
    Margin of Error,±403
ZCTA5 78121,
    Estimate,"13,276"
    Margin of Error,±998
ZCTA5 78122,
    Estimate,274
    Margin of Error,±151
ZCTA5 78123,
    Estimate,"2,177"
    Margin of Error,±398
ZCTA5 78124,
    Estimate,"6,913"
    Margin of Error,±756
ZCTA5 78125,
    Estimate,45
    Margin of Error,±25
ZCTA5 78130,
    Estimate,"77,400"
    Margin of Error,"±1,371"
ZCTA5 78132,
    Estimate,"30,987"
    Margin of Error,"±1,175"
ZCTA5 78133,
    Estimate,"18,483"
    Margin of Error,"±1,148"
ZCTA5 78140,
    Estimate,"3,486"
    Margin of Error,±315
ZCTA5 78141,
    Estimate,524
    Margin of Error,±133
ZCTA5 78142,
    Estimate,166
    Margin of Error,±85
ZCTA5 78143,
    Estimate,226
    Margin of Error,±221
ZCTA5 78144,
    Estimate,29
    Margin of Error,±35
ZCTA5 78145,
    Estimate,116
    Margin of Error,±90
ZCTA5 78146,
    Estimate,637
    Margin of Error,±221
ZCTA5 78147,
    Estimate,"2,035"
    Margin of Error,±340
ZCTA5 78148,
    Estimate,"22,364"
    Margin of Error,±859
ZCTA5 78150,
    Estimate,37
    Margin of Error,±24
ZCTA5 78151,
    Estimate,"1,662"
    Margin of Error,±231
ZCTA5 78152,
    Estimate,"2,171"
    Margin of Error,±294
ZCTA5 78154,
    Estimate,"41,272"
    Margin of Error,"±1,328"
ZCTA5 78155,
    Estimate,"48,909"
    Margin of Error,"±1,075"
ZCTA5 78159,
    Estimate,"1,196"
    Margin of Error,±335
ZCTA5 78160,
    Estimate,"4,918"
    Margin of Error,±697
ZCTA5 78161,
    Estimate,651
    Margin of Error,±199
ZCTA5 78162,
    Estimate,301
    Margin of Error,±137
ZCTA5 78163,
    Estimate,"12,874"
    Margin of Error,"±1,001"
ZCTA5 78164,
    Estimate,"3,706"
    Margin of Error,±423
ZCTA5 78201,
    Estimate,"48,334"
    Margin of Error,"±2,255"
ZCTA5 78202,
    Estimate,"11,453"
    Margin of Error,"±1,142"
ZCTA5 78203,
    Estimate,"6,180"
    Margin of Error,±912
ZCTA5 78204,
    Estimate,"12,231"
    Margin of Error,±830
ZCTA5 78205,
    Estimate,"1,441"
    Margin of Error,±212
ZCTA5 78207,
    Estimate,"55,484"
    Margin of Error,"±1,855"
ZCTA5 78208,
    Estimate,"4,913"
    Margin of Error,±488
ZCTA5 78209,
    Estimate,"42,653"
    Margin of Error,"±1,310"
ZCTA5 78210,
    Estimate,"37,683"
    Margin of Error,"±1,765"
ZCTA5 78211,
    Estimate,"32,769"
    Margin of Error,"±1,451"
ZCTA5 78212,
    Estimate,"28,865"
    Margin of Error,"±1,092"
ZCTA5 78213,
    Estimate,"44,813"
    Margin of Error,"±1,935"
ZCTA5 78214,
    Estimate,"27,558"
    Margin of Error,"±1,660"
ZCTA5 78215,
    Estimate,"2,915"
    Margin of Error,±328
ZCTA5 78216,
    Estimate,"43,554"
    Margin of Error,"±1,712"
ZCTA5 78217,
    Estimate,"34,159"
    Margin of Error,"±1,727"
ZCTA5 78218,
    Estimate,"37,281"
    Margin of Error,"±1,931"
ZCTA5 78219,
    Estimate,"17,239"
    Margin of Error,±924
ZCTA5 78220,
    Estimate,"16,700"
    Margin of Error,"±1,343"
ZCTA5 78221,
    Estimate,"41,185"
    Margin of Error,"±2,266"
ZCTA5 78222,
    Estimate,"25,227"
    Margin of Error,"±1,455"
ZCTA5 78223,
    Estimate,"56,055"
    Margin of Error,"±2,098"
ZCTA5 78224,
    Estimate,"22,851"
    Margin of Error,"±1,565"
ZCTA5 78225,
    Estimate,"14,472"
    Margin of Error,"±1,239"
ZCTA5 78226,
    Estimate,"7,906"
    Margin of Error,"±1,099"
ZCTA5 78227,
    Estimate,"51,394"
    Margin of Error,"±2,047"
ZCTA5 78228,
    Estimate,"62,359"
    Margin of Error,"±2,080"
ZCTA5 78229,
    Estimate,"34,125"
    Margin of Error,"±1,862"
ZCTA5 78230,
    Estimate,"45,021"
    Margin of Error,"±1,593"
ZCTA5 78231,
    Estimate,"9,001"
    Margin of Error,±814
ZCTA5 78232,
    Estimate,"39,072"
    Margin of Error,"±1,629"
ZCTA5 78233,
    Estimate,"50,103"
    Margin of Error,"±1,892"
ZCTA5 78234,
    Estimate,"4,965"
    Margin of Error,±615
ZCTA5 78235,
    Estimate,"1,476"
    Margin of Error,±292
ZCTA5 78236,
    Estimate,"6,896"
    Margin of Error,±791
ZCTA5 78237,
    Estimate,"39,105"
    Margin of Error,"±1,512"
ZCTA5 78238,
    Estimate,"25,660"
    Margin of Error,"±1,264"
ZCTA5 78239,
    Estimate,"27,431"
    Margin of Error,"±1,665"
ZCTA5 78240,
    Estimate,"60,927"
    Margin of Error,"±2,172"
ZCTA5 78242,
    Estimate,"34,893"
    Margin of Error,"±1,539"
ZCTA5 78243,
    Estimate,408
    Margin of Error,±39
ZCTA5 78244,
    Estimate,"30,981"
    Margin of Error,"±1,683"
ZCTA5 78245,
    Estimate,"76,518"
    Margin of Error,"±2,190"
ZCTA5 78247,
    Estimate,"53,892"
    Margin of Error,"±1,605"
ZCTA5 78248,
    Estimate,"14,345"
    Margin of Error,±615
ZCTA5 78249,
    Estimate,"61,639"
    Margin of Error,"±1,681"
ZCTA5 78250,
    Estimate,"61,669"
    Margin of Error,"±1,867"
ZCTA5 78251,
    Estimate,"62,186"
    Margin of Error,"±1,854"
ZCTA5 78252,
    Estimate,"12,009"
    Margin of Error,"±1,483"
ZCTA5 78253,
    Estimate,"43,770"
    Margin of Error,"±1,540"
ZCTA5 78254,
    Estimate,"59,107"
    Margin of Error,"±1,711"
ZCTA5 78255,
    Estimate,"14,825"
    Margin of Error,±973
ZCTA5 78256,
    Estimate,"11,238"
    Margin of Error,"±1,091"
ZCTA5 78257,
    Estimate,"7,538"
    Margin of Error,±662
ZCTA5 78258,
    Estimate,"44,747"
    Margin of Error,"±1,728"
ZCTA5 78259,
    Estimate,"26,338"
    Margin of Error,"±1,508"
ZCTA5 78260,
    Estimate,"26,301"
    Margin of Error,"±1,202"
ZCTA5 78261,
    Estimate,"16,749"
    Margin of Error,"±1,057"
ZCTA5 78263,
    Estimate,"4,440"
    Margin of Error,±692
ZCTA5 78264,
    Estimate,"10,623"
    Margin of Error,"±1,056"
ZCTA5 78266,
    Estimate,"6,913"
    Margin of Error,±690
ZCTA5 78330,
    Estimate,934
    Margin of Error,±306
ZCTA5 78332,
    Estimate,"28,941"
    Margin of Error,"±1,089"
ZCTA5 78335,
    Estimate,0
    Margin of Error,±14
ZCTA5 78336,
    Estimate,"11,214"
    Margin of Error,±841
ZCTA5 78338,
    Estimate,18
    Margin of Error,±17
ZCTA5 78339,
    Estimate,317
    Margin of Error,±167
ZCTA5 78340,
    Estimate,356
    Margin of Error,±132
ZCTA5 78341,
    Estimate,"1,844"
    Margin of Error,±369
ZCTA5 78342,
    Estimate,330
    Margin of Error,±229
ZCTA5 78343,
    Estimate,"4,526"
    Margin of Error,±308
ZCTA5 78344,
    Estimate,436
    Margin of Error,±187
ZCTA5 78349,
    Estimate,617
    Margin of Error,±310
ZCTA5 78351,
    Estimate,421
    Margin of Error,±186
ZCTA5 78352,
    Estimate,485
    Margin of Error,±343
ZCTA5 78353,
    Estimate,241
    Margin of Error,±113
ZCTA5 78355,
    Estimate,"7,168"
    Margin of Error,±155
ZCTA5 78357,
    Estimate,"2,886"
    Margin of Error,±207
ZCTA5 78358,
    Estimate,653
    Margin of Error,±264
ZCTA5 78359,
    Estimate,"1,977"
    Margin of Error,±266
ZCTA5 78361,
    Estimate,"5,320"
    Margin of Error,±140
ZCTA5 78362,
    Estimate,"10,218"
    Margin of Error,±513
ZCTA5 78363,
    Estimate,"29,544"
    Margin of Error,±404
ZCTA5 78368,
    Estimate,"9,460"
    Margin of Error,±601
ZCTA5 78369,
    Estimate,416
    Margin of Error,±198
ZCTA5 78370,
    Estimate,"4,952"
    Margin of Error,±475
ZCTA5 78371,
    Estimate,153
    Margin of Error,±94
ZCTA5 78372,
    Estimate,"5,971"
    Margin of Error,"±1,019"
ZCTA5 78373,
    Estimate,"4,393"
    Margin of Error,±298
ZCTA5 78374,
    Estimate,"18,369"
    Margin of Error,±472
ZCTA5 78375,
    Estimate,"2,951"
    Margin of Error,±268
ZCTA5 78376,
    Estimate,544
    Margin of Error,±223
ZCTA5 78377,
    Estimate,"3,745"
    Margin of Error,±222
ZCTA5 78379,
    Estimate,"1,413"
    Margin of Error,±404
ZCTA5 78380,
    Estimate,"24,300"
    Margin of Error,±511
ZCTA5 78382,
    Estimate,"21,123"
    Margin of Error,±742
ZCTA5 78383,
    Estimate,"4,296"
    Margin of Error,±958
ZCTA5 78384,
    Estimate,"5,739"
    Margin of Error,±608
ZCTA5 78385,
    Estimate,525
    Margin of Error,±219
ZCTA5 78387,
    Estimate,"9,660"
    Margin of Error,±732
ZCTA5 78389,
    Estimate,"1,874"
    Margin of Error,±320
ZCTA5 78390,
    Estimate,"5,059"
    Margin of Error,±456
ZCTA5 78391,
    Estimate,283
    Margin of Error,±139
ZCTA5 78393,
    Estimate,"2,161"
    Margin of Error,±238
ZCTA5 78401,
    Estimate,"5,265"
    Margin of Error,±620
ZCTA5 78402,
    Estimate,236
    Margin of Error,±123
ZCTA5 78404,
    Estimate,"17,761"
    Margin of Error,"±1,159"
ZCTA5 78405,
    Estimate,"15,059"
    Margin of Error,"±1,109"
ZCTA5 78406,
    Estimate,"2,027"
    Margin of Error,±526
ZCTA5 78407,
    Estimate,"2,704"
    Margin of Error,±513
ZCTA5 78408,
    Estimate,"11,583"
    Margin of Error,"±1,210"
ZCTA5 78409,
    Estimate,"2,725"
    Margin of Error,±340
ZCTA5 78410,
    Estimate,"28,396"
    Margin of Error,"±1,292"
ZCTA5 78411,
    Estimate,"25,987"
    Margin of Error,"±1,276"
ZCTA5 78412,
    Estimate,"41,977"
    Margin of Error,"±1,506"
ZCTA5 78413,
    Estimate,"40,644"
    Margin of Error,"±1,319"
ZCTA5 78414,
    Estimate,"40,657"
    Margin of Error,"±1,169"
ZCTA5 78415,
    Estimate,"40,377"
    Margin of Error,"±1,655"
ZCTA5 78416,
    Estimate,"15,973"
    Margin of Error,"±1,365"
ZCTA5 78417,
    Estimate,"4,095"
    Margin of Error,±615
ZCTA5 78418,
    Estimate,"30,312"
    Margin of Error,"±1,364"
ZCTA5 78419,
    Estimate,778
    Margin of Error,±207
ZCTA5 78501,
    Estimate,"63,066"
    Margin of Error,"±1,809"
ZCTA5 78503,
    Estimate,"21,644"
    Margin of Error,"±1,759"
ZCTA5 78504,
    Estimate,"57,410"
    Margin of Error,"±1,811"
ZCTA5 78516,
    Estimate,"34,990"
    Margin of Error,"±2,018"
ZCTA5 78520,
    Estimate,"62,490"
    Margin of Error,"±1,899"
ZCTA5 78521,
    Estimate,"90,687"
    Margin of Error,"±2,381"
ZCTA5 78526,
    Estimate,"48,995"
    Margin of Error,"±2,133"
ZCTA5 78535,
    Estimate,601
    Margin of Error,±199
ZCTA5 78536,
    Estimate,363
    Margin of Error,±122
ZCTA5 78537,
    Estimate,"48,072"
    Margin of Error,"±3,137"
ZCTA5 78538,
    Estimate,"11,137"
    Margin of Error,"±1,244"
ZCTA5 78539,
    Estimate,"37,380"
    Margin of Error,"±1,811"
ZCTA5 78541,
    Estimate,"44,860"
    Margin of Error,"±2,366"
ZCTA5 78542,
    Estimate,"77,336"
    Margin of Error,"±3,316"
ZCTA5 78543,
    Estimate,"8,689"
    Margin of Error,±563
ZCTA5 78545,
    Estimate,402
    Margin of Error,±320
ZCTA5 78548,
    Estimate,627
    Margin of Error,±228
ZCTA5 78549,
    Estimate,"1,010"
    Margin of Error,±438
ZCTA5 78550,
    Estimate,"52,644"
    Margin of Error,"±1,499"
ZCTA5 78552,
    Estimate,"37,948"
    Margin of Error,"±1,671"
ZCTA5 78557,
    Estimate,"13,970"
    Margin of Error,±136
ZCTA5 78558,
    Estimate,"1,021"
    Margin of Error,±573
ZCTA5 78559,
    Estimate,"13,255"
    Margin of Error,"±1,233"
ZCTA5 78560,
    Estimate,"4,847"
    Margin of Error,±440
ZCTA5 78561,
    Estimate,669
    Margin of Error,±171
ZCTA5 78562,
    Estimate,"4,341"
    Margin of Error,±277
ZCTA5 78563,
    Estimate,269
    Margin of Error,±135
ZCTA5 78564,
    Estimate,202
    Margin of Error,±243
ZCTA5 78565,
    Estimate,84
    Margin of Error,±96
ZCTA5 78566,
    Estimate,"17,398"
    Margin of Error,"±1,231"
ZCTA5 78567,
    Estimate,443
    Margin of Error,±190
ZCTA5 78569,
    Estimate,"4,101"
    Margin of Error,±344
ZCTA5 78570,
    Estimate,"33,949"
    Margin of Error,"±1,804"
ZCTA5 78572,
    Estimate,"80,601"
    Margin of Error,"±2,515"
ZCTA5 78573,
    Estimate,"38,826"
    Margin of Error,"±1,750"
ZCTA5 78574,
    Estimate,"62,616"
    Margin of Error,"±3,324"
ZCTA5 78575,
    Estimate,"12,215"
    Margin of Error,"±1,641"
ZCTA5 78576,
    Estimate,"10,600"
    Margin of Error,"±1,774"
ZCTA5 78577,
    Estimate,"78,103"
    Margin of Error,±62
ZCTA5 78578,
    Estimate,"11,772"
    Margin of Error,±650
ZCTA5 78579,
    Estimate,"5,836"
    Margin of Error,±931
ZCTA5 78580,
    Estimate,"14,839"
    Margin of Error,±449
ZCTA5 78582,
    Estimate,"43,074"
    Margin of Error,±761
ZCTA5 78583,
    Estimate,"7,137"
    Margin of Error,±738
ZCTA5 78584,
    Estimate,"19,175"
    Margin of Error,±691
ZCTA5 78585,
    Estimate,356
    Margin of Error,±175
ZCTA5 78586,
    Estimate,"56,692"
    Margin of Error,"±2,235"
ZCTA5 78588,
    Estimate,133
    Margin of Error,±76
ZCTA5 78589,
    Estimate,"41,291"
    Margin of Error,±966
ZCTA5 78590,
    Estimate,354
    Margin of Error,±152
ZCTA5 78591,
    Estimate,249
    Margin of Error,±135
ZCTA5 78592,
    Estimate,676
    Margin of Error,±213
ZCTA5 78593,
    Estimate,"5,895"
    Margin of Error,±837
ZCTA5 78594,
    Estimate,"1,555"
    Margin of Error,±307
ZCTA5 78595,
    Estimate,"5,959"
    Margin of Error,"±1,057"
ZCTA5 78596,
    Estimate,"67,269"
    Margin of Error,"±2,702"
ZCTA5 78597,
    Estimate,"2,818"
    Margin of Error,±12
ZCTA5 78598,
    Estimate,87
    Margin of Error,±45
ZCTA5 78602,
    Estimate,"29,795"
    Margin of Error,"±1,320"
ZCTA5 78605,
    Estimate,"6,275"
    Margin of Error,±925
ZCTA5 78606,
    Estimate,"5,547"
    Margin of Error,±525
ZCTA5 78607,
    Estimate,170
    Margin of Error,±183
ZCTA5 78608,
    Estimate,470
    Margin of Error,±228
ZCTA5 78609,
    Estimate,"1,991"
    Margin of Error,±317
ZCTA5 78610,
    Estimate,"38,525"
    Margin of Error,"±1,382"
ZCTA5 78611,
    Estimate,"12,921"
    Margin of Error,±810
ZCTA5 78612,
    Estimate,"13,802"
    Margin of Error,"±1,888"
ZCTA5 78613,
    Estimate,"81,943"
    Margin of Error,"±1,254"
ZCTA5 78614,
    Estimate,599
    Margin of Error,±194
ZCTA5 78615,
    Estimate,971
    Margin of Error,±302
ZCTA5 78616,
    Estimate,"8,918"
    Margin of Error,"±1,158"
ZCTA5 78617,
    Estimate,"28,930"
    Margin of Error,"±1,917"
ZCTA5 78618,
    Estimate,338
    Margin of Error,±117
ZCTA5 78619,
    Estimate,"4,505"
    Margin of Error,±608
ZCTA5 78620,
    Estimate,"17,590"
    Margin of Error,"±1,020"
ZCTA5 78621,
    Estimate,"23,936"
    Margin of Error,"±1,584"
ZCTA5 78622,
    Estimate,237
    Margin of Error,±112
ZCTA5 78623,
    Estimate,"1,113"
    Margin of Error,±336
ZCTA5 78624,
    Estimate,"22,444"
    Margin of Error,±631
ZCTA5 78626,
    Estimate,"36,556"
    Margin of Error,"±1,235"
ZCTA5 78628,
    Estimate,"35,601"
    Margin of Error,"±1,239"
ZCTA5 78629,
    Estimate,"12,393"
    Margin of Error,±493
ZCTA5 78631,
    Estimate,"2,964"
    Margin of Error,±463
ZCTA5 78632,
    Estimate,"1,003"
    Margin of Error,±309
ZCTA5 78633,
    Estimate,"25,853"
    Margin of Error,±768
ZCTA5 78634,
    Estimate,"34,447"
    Margin of Error,"±1,131"
ZCTA5 78635,
    Estimate,564
    Margin of Error,±336
ZCTA5 78636,
    Estimate,"3,555"
    Margin of Error,±451
ZCTA5 78638,
    Estimate,"2,133"
    Margin of Error,±496
ZCTA5 78639,
    Estimate,"8,792"
    Margin of Error,±688
ZCTA5 78640,
    Estimate,"58,790"
    Margin of Error,"±1,397"
ZCTA5 78641,
    Estimate,"72,078"
    Margin of Error,"±1,773"
ZCTA5 78642,
    Estimate,"12,363"
    Margin of Error,±851
ZCTA5 78643,
    Estimate,"6,298"
    Margin of Error,±344
ZCTA5 78644,
    Estimate,"18,390"
    Margin of Error,±670
ZCTA5 78645,
    Estimate,"11,579"
    Margin of Error,±544
ZCTA5 78648,
    Estimate,"8,148"
    Margin of Error,±467
ZCTA5 78650,
    Estimate,"1,632"
    Margin of Error,±345
ZCTA5 78652,
    Estimate,"5,374"
    Margin of Error,±964
ZCTA5 78653,
    Estimate,"24,313"
    Margin of Error,"±1,647"
ZCTA5 78654,
    Estimate,"18,250"
    Margin of Error,±914
ZCTA5 78655,
    Estimate,"2,845"
    Margin of Error,±623
ZCTA5 78656,
    Estimate,"2,416"
    Margin of Error,±730
ZCTA5 78657,
    Estimate,"6,277"
    Margin of Error,±548
ZCTA5 78659,
    Estimate,"2,616"
    Margin of Error,±639
ZCTA5 78660,
    Estimate,"91,300"
    Margin of Error,"±2,426"
ZCTA5 78661,
    Estimate,329
    Margin of Error,±108
ZCTA5 78662,
    Estimate,"2,201"
    Margin of Error,±514
ZCTA5 78663,
    Estimate,873
    Margin of Error,±294
ZCTA5 78664,
    Estimate,"64,686"
    Margin of Error,"±2,111"
ZCTA5 78665,
    Estimate,"49,074"
    Margin of Error,"±1,704"
ZCTA5 78666,
    Estimate,"82,923"
    Margin of Error,"±1,318"
ZCTA5 78669,
    Estimate,"12,901"
    Margin of Error,±966
ZCTA5 78670,
    Estimate,112
    Margin of Error,±68
ZCTA5 78671,
    Estimate,706
    Margin of Error,±260
ZCTA5 78672,
    Estimate,"1,283"
    Margin of Error,±368
ZCTA5 78675,
    Estimate,314
    Margin of Error,±168
ZCTA5 78676,
    Estimate,"13,124"
    Margin of Error,±950
ZCTA5 78677,
    Estimate,39
    Margin of Error,±40
ZCTA5 78681,
    Estimate,"58,155"
    Margin of Error,"±1,991"
ZCTA5 78701,
    Estimate,"10,848"
    Margin of Error,±802
ZCTA5 78702,
    Estimate,"23,671"
    Margin of Error,"±1,114"
ZCTA5 78703,
    Estimate,"20,407"
    Margin of Error,±776
ZCTA5 78704,
    Estimate,"48,746"
    Margin of Error,"±1,624"
ZCTA5 78705,
    Estimate,"34,549"
    Margin of Error,"±1,601"
ZCTA5 78712,
    Estimate,880
    Margin of Error,±361
ZCTA5 78717,
    Estimate,"30,657"
    Margin of Error,"±1,073"
ZCTA5 78719,
    Estimate,"1,709"
    Margin of Error,±327
ZCTA5 78721,
    Estimate,"12,110"
    Margin of Error,"±1,145"
ZCTA5 78722,
    Estimate,"7,180"
    Margin of Error,±487
ZCTA5 78723,
    Estimate,"35,725"
    Margin of Error,"±1,434"
ZCTA5 78724,
    Estimate,"25,723"
    Margin of Error,"±1,679"
ZCTA5 78725,
    Estimate,"8,469"
    Margin of Error,"±1,070"
ZCTA5 78726,
    Estimate,"14,040"
    Margin of Error,"±1,352"
ZCTA5 78727,
    Estimate,"30,561"
    Margin of Error,"±1,113"
ZCTA5 78728,
    Estimate,"21,125"
    Margin of Error,"±1,189"
ZCTA5 78729,
    Estimate,"28,644"
    Margin of Error,"±1,206"
ZCTA5 78730,
    Estimate,"9,803"
    Margin of Error,±738
ZCTA5 78731,
    Estimate,"27,298"
    Margin of Error,±913
ZCTA5 78732,
    Estimate,"17,780"
    Margin of Error,"±1,187"
ZCTA5 78733,
    Estimate,"8,927"
    Margin of Error,±705
ZCTA5 78734,
    Estimate,"19,452"
    Margin of Error,±642
ZCTA5 78735,
    Estimate,"18,122"
    Margin of Error,±940
ZCTA5 78736,
    Estimate,"10,163"
    Margin of Error,"±1,110"
ZCTA5 78737,
    Estimate,"17,173"
    Margin of Error,±769
ZCTA5 78738,
    Estimate,"15,986"
    Margin of Error,±706
ZCTA5 78739,
    Estimate,"21,040"
    Margin of Error,±936
ZCTA5 78741,
    Estimate,"52,114"
    Margin of Error,"±1,583"
ZCTA5 78742,
    Estimate,887
    Margin of Error,±342
ZCTA5 78744,
    Estimate,"50,123"
    Margin of Error,"±1,867"
ZCTA5 78745,
    Estimate,"61,907"
    Margin of Error,"±1,672"
ZCTA5 78746,
    Estimate,"28,608"
    Margin of Error,±866
ZCTA5 78747,
    Estimate,"21,021"
    Margin of Error,"±1,144"
ZCTA5 78748,
    Estimate,"51,653"
    Margin of Error,"±1,935"
ZCTA5 78749,
    Estimate,"38,041"
    Margin of Error,"±1,522"
ZCTA5 78750,
    Estimate,"31,734"
    Margin of Error,"±1,409"
ZCTA5 78751,
    Estimate,"16,197"
    Margin of Error,±748
ZCTA5 78752,
    Estimate,"20,881"
    Margin of Error,"±1,183"
ZCTA5 78753,
    Estimate,"60,426"
    Margin of Error,"±1,990"
ZCTA5 78754,
    Estimate,"26,433"
    Margin of Error,"±1,808"
ZCTA5 78756,
    Estimate,"8,694"
    Margin of Error,±497
ZCTA5 78757,
    Estimate,"25,706"
    Margin of Error,"±1,339"
ZCTA5 78758,
    Estimate,"48,993"
    Margin of Error,"±1,753"
ZCTA5 78759,
    Estimate,"43,298"
    Margin of Error,"±1,262"
ZCTA5 78801,
    Estimate,"22,518"
    Margin of Error,±667
ZCTA5 78802,
    Estimate,21
    Margin of Error,±31
ZCTA5 78827,
    Estimate,"1,173"
    Margin of Error,±329
ZCTA5 78828,
    Estimate,117
    Margin of Error,±89
ZCTA5 78829,
    Estimate,"1,448"
    Margin of Error,±345
ZCTA5 78830,
    Estimate,966
    Margin of Error,±321
ZCTA5 78832,
    Estimate,"3,659"
    Margin of Error,*****
ZCTA5 78833,
    Estimate,"1,463"
    Margin of Error,±260
ZCTA5 78834,
    Estimate,"8,059"
    Margin of Error,±467
ZCTA5 78836,
    Estimate,228
    Margin of Error,±141
ZCTA5 78837,
    Estimate,230
    Margin of Error,±119
ZCTA5 78838,
    Estimate,202
    Margin of Error,±113
ZCTA5 78839,
    Estimate,"8,995"
    Margin of Error,±493
ZCTA5 78840,
    Estimate,"47,937"
    Margin of Error,±214
ZCTA5 78843,
    Estimate,689
    Margin of Error,±156
ZCTA5 78850,
    Estimate,"1,109"
    Margin of Error,±300
ZCTA5 78851,
    Estimate,37
    Margin of Error,±33
ZCTA5 78852,
    Estimate,"57,159"
    Margin of Error,±557
ZCTA5 78860,
    Estimate,21
    Margin of Error,±35
ZCTA5 78861,
    Estimate,"13,663"
    Margin of Error,±706
ZCTA5 78870,
    Estimate,"1,099"
    Margin of Error,±428
ZCTA5 78871,
    Estimate,13
    Margin of Error,±12
ZCTA5 78872,
    Estimate,"1,608"
    Margin of Error,±382
ZCTA5 78873,
    Estimate,"2,053"
    Margin of Error,±235
ZCTA5 78877,
    Estimate,724
    Margin of Error,±334
ZCTA5 78879,
    Estimate,89
    Margin of Error,±69
ZCTA5 78880,
    Estimate,"1,626"
    Margin of Error,±197
ZCTA5 78881,
    Estimate,"2,184"
    Margin of Error,±439
ZCTA5 78883,
    Estimate,395
    Margin of Error,±175
ZCTA5 78884,
    Estimate,"1,134"
    Margin of Error,±300
ZCTA5 78885,
    Estimate,115
    Margin of Error,±70
ZCTA5 78886,
    Estimate,469
    Margin of Error,±236
ZCTA5 78931,
    Estimate,368
    Margin of Error,±230
ZCTA5 78932,
    Estimate,565
    Margin of Error,±183
ZCTA5 78933,
    Estimate,"1,308"
    Margin of Error,±469
ZCTA5 78934,
    Estimate,"6,816"
    Margin of Error,±612
ZCTA5 78935,
    Estimate,"1,234"
    Margin of Error,±346
ZCTA5 78938,
    Estimate,303
    Margin of Error,±142
ZCTA5 78940,
    Estimate,"2,521"
    Margin of Error,±445
ZCTA5 78941,
    Estimate,"2,709"
    Margin of Error,±392
ZCTA5 78942,
    Estimate,"9,033"
    Margin of Error,±496
ZCTA5 78943,
    Estimate,311
    Margin of Error,±171
ZCTA5 78944,
    Estimate,524
    Margin of Error,±164
ZCTA5 78945,
    Estimate,"10,767"
    Margin of Error,±529
ZCTA5 78946,
    Estimate,"1,270"
    Margin of Error,±407
ZCTA5 78947,
    Estimate,"4,634"
    Margin of Error,±531
ZCTA5 78948,
    Estimate,636
    Margin of Error,±235
ZCTA5 78949,
    Estimate,590
    Margin of Error,±235
ZCTA5 78950,
    Estimate,"1,810"
    Margin of Error,±403
ZCTA5 78951,
    Estimate,0
    Margin of Error,±14
ZCTA5 78953,
    Estimate,701
    Margin of Error,±283
ZCTA5 78954,
    Estimate,"1,110"
    Margin of Error,±155
ZCTA5 78956,
    Estimate,"5,685"
    Margin of Error,±539
ZCTA5 78957,
    Estimate,"9,699"
    Margin of Error,±768
ZCTA5 78959,
    Estimate,"2,097"
    Margin of Error,±318
ZCTA5 78962,
    Estimate,"5,138"
    Margin of Error,±533
ZCTA5 78963,
    Estimate,"1,202"
    Margin of Error,±274
ZCTA5 79001,
    Estimate,178
    Margin of Error,±53
ZCTA5 79003,
    Estimate,185
    Margin of Error,±71
ZCTA5 79005,
    Estimate,"1,714"
    Margin of Error,±149
ZCTA5 79007,
    Estimate,"14,290"
    Margin of Error,±372
ZCTA5 79009,
    Estimate,"1,754"
    Margin of Error,±246
ZCTA5 79010,
    Estimate,910
    Margin of Error,±392
ZCTA5 79011,
    Estimate,206
    Margin of Error,±73
ZCTA5 79012,
    Estimate,"1,427"
    Margin of Error,±378
ZCTA5 79013,
    Estimate,"3,618"
    Margin of Error,±272
ZCTA5 79014,
